time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,5.71711889426779e-15,0,5.81043344030949e-15,-2.95851786942802e-10,5.99975378925374e-15,-3.78564988305514e-10,1.22059723338832e-14,-2.63779801085038e-10,6.87995609383659e-15,7.42305761136728e-10,1.97233692297114e-14,1.87969004237756e-09,8.15485611773095e-15,3.88304994286622e-09,2.86032110388878e-14,7.75411441951843e-09,9.53773464163236e-15,7.53258707136728e-09,4.01014485688148e-14,1.42680586153086e-08,1.31805094929565e-14,2.7018081292892e-09,5.22368476020471e-14,3.51499475334633e-09,-8.85450826248373e-16,-3.11405037194605e-08,-2.766047897381e-14,-6.38974999721539e-08,-2.16890366645789e-13,-1.10534284050406e-07,-4.85149146237045e-13,-2.16246594819315e-07,-6.46896556149696e-13,-1.79063910730962e-07
0.004,0,0,1.58365135177366e-13,0,1.60622545640253e-13,-1.00119601317123e-09,1.65098448012681e-13,2.60552026352543e-10,3.34065516455845e-13,5.00110738765667e-09,1.82328248516087e-13,1.38263864879734e-08,5.24472241456824e-13,2.93762003689986e-08,1.97271595262161e-13,3.48847222351594e-08,7.40184908926002e-13,6.89651718522598e-08,2.40862053244161e-13,3.73771172484934e-08,1.03844988325829e-12,7.94044102335333e-08,3.14614029113502e-13,-3.46263942860457e-08,1.05759432407024e-12,-4.49613373396215e-08,-6.68490271954313e-13,-2.37735219232733e-07,-1.60197631560711e-12,-4.30778042581788e-07,-5.31186808523125e-12,-5.38174876575394e-07,-9.87926412433789e-12,-1.0825475581976e-06,-1.03248321288563e-11,-7.16769789522453e-07
0.006,0,0,1.28821166664049e-12,0,1.29792856192121e-12,9.95022079369414e-09,1.31070638704375e-12,2.62171150345919e-08,2.60896248564047e-12,6.24173625236709e-08,1.29679001108756e-12,8.10306913825707e-08,3.89813343691525e-12,1.65996851852203e-07,1.31005962219221e-12,1.15925561051797e-07,5.42593625798684e-12,2.55312501494727e-07,1.76331811901389e-12,3.36246832841513e-08,7.06529911887841e-12,1.60115350267156e-07,7.35149586748662e-13,-2.64623792753944e-07,3.74556228226861e-12,-3.47572984574369e-07,-9.64568267564987e-12,-7.77544499360003e-07,-1.71728399700153e-11,-1.41076281253132e-06,-3.36360102490376e-11,-1.33310183473595e-06,-6.20217045923373e-11,-2.92333139809523e-06,-5.2152616592934e-11,-1.61254240337638e-06
0.008,0,0,5.37188435938458e-12,0,5.23446814545921e-12,7.68336511556699e-08,4.99122975264315e-12,1.48509443424221e-07,9.9077308061424e-12,2.79281844710552e-07,4.41290079831756e-12,2.40921903958463e-07,1.45621763558473e-11,5.07323782560673e-07,5.1314592114297e-12,1.78251153508438e-07,2.03419408557844e-11,5.42690837429368e-07,5.64244985461175e-12,-1.60519070313408e-07,2.17794316647123e-11,8.124551845824e-08,-6.46558881703589e-12,-8.09243339825227e-07,-2.98153680352464e-12,-1.14421575043446e-06,-4.86983523724703e-11,-1.65930523971976e-06,-8.55049112035751e-11,-3.22767407069187e-06,-1.18198481332853e-10,-2.47523187426054e-06,-2.32203553536841e-10,-5.95509720947546e-06,-1.64558561743823e-10,-2.86578735136946e-06
0.01,0,0,1.44116003493505e-11,0,1.28931858865968e-11,2.33264971607295e-07,1.08892091504572e-11,4.07511755830601e-07,2.29187007740746e-11,6.94075047945984e-07,1.01125774230212e-11,4.5145718671002e-07,3.50944238814383e-11,1.0067298025163e-06,1.40877581652032e-11,1.08108220010417e-07,4.7731133014441e-11,7.82062169987448e-07,7.01508283805699e-12,-6.17883307518328e-07,3.55134284139579e-11,-3.36342511870942e-07,-4.07133189692826e-11,-1.6634131779162e-06,-5.60146955154734e-11,-2.60483339435521e-06,-1.53087268857257e-10,-2.88389293530331e-06,-2.86469143864847e-10,-6.06562749051154e-06,-3.08524988329388e-10,-3.98232138584047e-06,-6.52973253397138e-10,-1.03709150426814e-05,-4.02012537359755e-10,-4.48039939781046e-06
0.012,0,0,2.75373815685891e-11,0,2.27366859959408e-11,4.10009494006333e-07,1.70616283485102e-11,6.89929348721549e-07,3.92300714675502e-11,1.12831032648545e-06,1.87232322613546e-11,6.28333616413455e-07,6.32051014454449e-11,1.45207805684674e-06,2.67767330149364e-11,-7.59915731947899e-08,7.9524399241818e-11,8.10165761157949e-07,-5.65065806392348e-12,-1.2789319799423e-06,1.97283120323588e-11,-1.22078411706488e-06,-1.3297498284154e-10,-2.82399012972982e-06,-2.26973344256044e-10,-4.87419524522154e-06,-3.77143156150242e-10,-4.47362819176613e-06,-7.53640514942953e-10,-1.00822832067137e-05,-6.72752864576501e-10,-5.86152105229761e-06,-1.52989457733501e-09,-1.63404926139726e-05,-8.38528866769161e-10,-6.47184316049862e-06
0.014,0,0,4.00427506554929e-11,0,3.27977044893506e-11,5.03093141348006e-07,2.43953270690613e-11,8.39308667647549e-07,5.73315347305995e-11,1.34960318153881e-06,2.88667961156506e-11,6.93864943820186e-07,9.33150870169116e-11,1.5896947134395e-06,3.64634862095662e-11,-3.511614316462e-07,9.93443081176383e-11,4.11269817636253e-07,-4.90844242468813e-11,-2.09998210577615e-06,-6.90805039235102e-11,-2.74143873997997e-06,-3.2209627215741e-10,-4.24037692009331e-06,-6.11074437109927e-10,-8.07490465217891e-06,-7.85813658618353e-10,-6.3955085098645e-06,-1.66029061424603e-09,-1.53924342783449e-05,-1.30019351863164e-09,-8.12535552665592e-06,-3.12990125145873e-09,-2.39935069114283e-05,-1.56926402350789e-09,-8.85436684147445e-06
0.016,0,0,4.78740773869738e-11,0,4.03184120601838e-11,5.12654201629163e-07,3.2004131915022e-11,8.34708899488011e-07,7.44900119523128e-11,1.28920782460994e-06,4.0028148518593e-11,5.30478383270759e-07,1.17436183372043e-10,1.21324037064421e-06,3.1687383465878e-11,-8.49479062878141e-07,8.16765371989119e-11,-6.99978818647052e-07,-1.4559292339224e-10,-3.09467951678218e-06,-2.8153376033224e-10,-5.14280695165379e-06,-6.37516815006824e-10,-5.83564101278415e-06,-1.29917029690718e-09,-1.23703219024279e-05,-1.43235583314542e-09,-8.56996303302656e-06,-3.16242397880798e-09,-2.20791396141363e-05,-2.26509418879506e-09,-1.06927505349804e-05,-5.68655157198541e-09,-3.33361728159743e-05,-2.67179175186112e-09,-1.15540733600111e-05
0.018,0,0,5.2973592475388e-11,0,4.71205170290803e-11,4.52201570113797e-07,4.17800428311117e-11,6.84839984542765e-07,9.3979881275714e-11,9.39874856791518e-07,5.17168094738069e-11,8.36740980243359e-08,1.31607250398333e-10,2.31388396123998e-07,-3.38576733116954e-12,-1.67914281828216e-06,-3.4943846818154e-12,-2.73347996551937e-06,-3.30743159327837e-10,-4.38185167412672e-06,-6.87729678477754e-10,-8.72106313883396e-06,-1.11905107466397e-09,-7.64318045756773e-06,-2.3886665840423e-09,-1.80119202746058e-05,-2.32785703299222e-09,-1.0876669854792e-05,-5.3536856621317e-09,-3.02270391600613e-05,-3.55267915847088e-09,-1.33663177747221e-05,-9.27394622131254e-09,-4.42436013704584e-05,-4.12442003967385e-09,-1.43559712886547e-05
