time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,2.05553092933793e-13,0,2.08908120861337e-13,-1.7739753971308e-09,2.1571493807144e-13,-2.26993719454752e-09,4.38853102742105e-13,-1.58166655460714e-09,2.47361700970281e-13,4.45098599106981e-09,7.0913332803198e-13,1.12709269989657e-08,2.93199411880828e-13,2.32833985548341e-08,1.02839885014151e-12,4.64949303071027e-08,3.4291937803683e-13,4.51666163107049e-08,1.44180608052179e-12,8.55535983696933e-08,4.73891577737918e-13,1.62004806248791e-08,1.8781217932115e-12,2.10764797539935e-08,-3.18354682315079e-14,-1.86723521506744e-07,-9.94503894416998e-13,-3.83139794996229e-07,-7.79806866267491e-12,-6.62781531997448e-07,-1.74430354501179e-11,-1.2966497285968e-06,-2.325849617466e-11,-1.07369631154992e-06
0.004,0,0,5.68594097956896e-12,0,5.76697346914802e-12,-5.99652723508591e-09,5.92763533619256e-12,1.57102215537594e-09,1.19940879639389e-11,2.99935218651777e-08,6.54593783012998e-12,8.28881825749268e-08,1.88297286594752e-11,1.76101226381961e-07,7.08174336856526e-12,2.09085127004168e-07,2.65734886197476e-11,4.13347980700962e-07,8.64680489531106e-12,2.23945967223843e-07,3.72807298534417e-11,4.75793483394265e-07,1.12924179281789e-11,-2.07687650359032e-07,3.79568838522767e-11,-2.69676360856398e-07,-2.40205240738226e-11,-1.42478257242375e-06,-5.75397339505997e-11,-2.58154509036916e-06,-1.9068766742576e-10,-3.22444099674506e-06,-3.54606440322497e-10,-6.48615598671803e-06,-3.7050626109218e-10,-4.29374848564984e-06
0.006,0,0,4.61551372150667e-11,0,4.65021705185637e-11,5.96997656581358e-08,4.69573014496814e-11,1.57213478026882e-07,9.34645625416128e-11,3.74161709020097e-07,4.64437791796772e-11,4.85520999980027e-07,1.39628557828931e-10,9.94581919201315e-07,4.69083874519228e-11,6.94127573074815e-07,1.94339232445877e-10,1.52895245100971e-06,6.31428624243087e-11,2.00413181154237e-07,2.5297611091595e-10,9.57595513988144e-07,2.61392270831274e-11,-1.58605472395134e-06,1.33704745566628e-10,-2.08323118521136e-06,-3.45956648311185e-10,-4.65538357921045e-06,-6.15668371182061e-10,-8.44631797590031e-06,-1.20420856994543e-09,-7.97603750627803e-06,-2.22040341556597e-09,-1.7493933609844e-05,-1.86550972990467e-09,-9.64435264605995e-06
0.008,0,0,1.91834100452122e-10,0,1.86884575194421e-10,4.60544444648917e-07,1.78130515196624e-10,8.89897618564427e-07,3.53590241318884e-10,1.67297172267694e-06,1.57358121584876e-10,1.44205661182485e-06,5.19600997764486e-10,3.03669849574074e-06,1.83080446859115e-10,1.06428697112115e-06,7.25713624404041e-10,3.24448863118149e-06,2.00909930558367e-10,-9.65505885197008e-07,7.7563433935857e-10,4.7885093125017e-07,-2.33226827874877e-10,-4.8448617814138e-06,-1.11288688859969e-10,-6.85108401554391e-06,-1.74118158275378e-09,-9.91851920266394e-06,-3.05686342358334e-09,-1.92970314636459e-05,-4.21455679840173e-09,-1.47789181332469e-05,-8.28324064535137e-09,-3.557591300351e-05,-5.85993710493967e-09,-1.71014166416092e-05
0.01,0,0,5.1190163434138e-10,0,4.57434084028042e-10,1.3965656745329e-06,3.85604612363571e-10,2.43890238574049e-06,8.12237885207496e-10,4.15217510602261e-06,3.58079070404126e-10,2.69672893501068e-06,1.24402360578981e-09,6.01503082289521e-06,4.99785618833031e-10,6.36059849658536e-07,1.69065069619079e-09,4.65971760438379e-06,2.44314540000072e-10,-3.70603304476398e-06,1.24750218524192e-09,-2.0327408469329e-06,-1.45941792268306e-09,-9.94119354626857e-06,-2.01762175477115e-09,-1.55739525003232e-05,-5.44907255544752e-09,-1.71992463113347e-05,-1.0202888041524e-08,-3.61960433289617e-05,-1.09423882292522e-08,-2.37134544862719e-05,-2.31872346334553e-08,-6.18204023759175e-05,-1.42334957171867e-08,-2.66596867511115e-05
0.012,0,0,9.69136347541033e-10,0,7.97761127179194e-10,2.44902921787701e-06,5.95424821634767e-10,4.11895030866438e-06,1.37363831919598e-09,6.73202345446558e-06,6.56014268460847e-10,3.73922937732702e-06,2.21588129373135e-09,8.64614304004228e-06,9.40053787191939e-10,-4.77911692153681e-07,2.77938038041797e-09,4.79027036196561e-06,-2.2227065796368e-10,-7.65366508930388e-06,6.32619991634456e-10,-7.33586479399468e-06,-4.74116610680695e-09,-1.68366497518766e-05,-8.12213126569017e-09,-2.90864315822395e-05,-1.33483528446566e-08,-2.6603471165828e-05,-2.67137586320193e-08,-6.00238784745356e-05,-2.37044651479794e-08,-3.47882498783904e-05,-5.40275463928681e-08,-9.71443172110584e-05,-2.94821042372326e-08,-3.83752270023995e-05
0.014,0,0,1.38652818854807e-09,0,1.13038952661678e-09,2.9904509384044e-06,8.33850685198657e-10,4.98547357882496e-06,1.97072843151754e-09,8.00920188451367e-06,9.94593707288917e-10,4.09973825268739e-06,3.21362107497781e-09,9.3988691972565e-06,1.25367987637245e-09,-2.13612038147457e-06,3.38010867263757e-09,2.34208197679026e-06,-1.7914621129926e-09,-1.25313255255377e-05,-2.62358765615641e-09,-1.64256828667448e-05,-1.14121254664219e-08,-2.52013870720576e-05,-2.17324493595368e-08,-4.80718334789226e-05,-2.76202597221794e-08,-3.7897231079188e-05,-5.84986699984243e-08,-9.13774502317922e-05,-4.54590915474819e-08,-4.80359262067254e-05,-1.09797048898957e-07,-0.000142189725066607,-5.47252832085955e-08,-5.22885388740875e-05
0.016,0,0,1.61312471534144e-09,0,1.3508029898305e-09,3.0195829169061e-06,1.06306056814078e-09,4.90958357595899e-06,2.49204595469044e-09,7.56660040320748e-06,1.34568784376891e-09,3.07188815314704e-06,3.92802562071945e-09,7.0330790865954e-06,1.02392419904794e-09,-5.12416258727801e-06,2.56365698194036e-09,-4.38647629890357e-06,-5.2329914617588e-09,-1.84021246943093e-05,-1.02809395078919e-08,-3.07333877882572e-05,-2.24093897284464e-08,-3.45420206144505e-05,-4.58654621265969e-08,-7.34368667836578e-05,-4.99161007901222e-08,-5.05600930146874e-05,-1.10578279735919e-07,-0.000130634536861334,-7.8468317184148e-08,-6.29195492531739e-05,-1.97855130463984e-07,-0.000196821134323015,-9.22796704439169e-08,-6.79031748818169e-05
0.018,0,0,1.71850276020339e-09,0,1.52238508535751e-09,2.61731705694067e-06,1.34555847918206e-09,3.94380157111773e-06,3.04306781724025e-09,5.36245542929131e-06,1.67872772378708e-09,3.32837766549888e-07,4.19748306436126e-09,1.01025105490849e-06,-3.12670174327469e-10,-1.00793468033227e-05,-7.32281668130712e-10,-1.66281729016366e-05,-1.17494594739917e-08,-2.59560526189309e-05,-2.47055335307759e-08,-5.19799975261329e-05,-3.89568269016795e-08,-4.50229927545287e-05,-8.35785403991839e-08,-0.000106592119076624,-8.02586113240942e-08,-6.38220413393787e-05,-1.8541690116332e-07,-0.000178152113015374,-1.21668752073926e-07,-7.81984970858281e-05,-3.19388204911038e-07,-0.000260080222799717,-1.40768568064394e-07,-8.38701645382218e-05
