time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,2.28689398488783e-12,0,2.32422056110397e-12,-5.91709574954201e-09,2.39995023812142e-12,-7.57137652679596e-09,4.88248805498369e-12,-5.27564941663417e-09,2.75203830777164e-12,1.48462660124316e-08,7.8895078601416e-12,3.75941826054331e-08,3.26200867097783e-12,7.76617870209651e-08,1.14415166968706e-11,1.5508386231559e-07,3.81517131481335e-12,1.50653269897468e-07,1.60409050889273e-11,2.85364067561951e-07,5.2723108369752e-12,5.40367097304027e-08,2.08951632420288e-11,7.030060601666e-08,-3.54187542289878e-13,-6.22816397303317e-07,-1.10644162149813e-11,-1.27796297456235e-06,-8.67579079351732e-11,-2.21070812103076e-06,-1.94063598305482e-10,-4.32497580130003e-06,-2.58763875901514e-10,-3.58131456885151e-06
0.004,0,0,6.33487320510889e-11,0,6.42517375079072e-11,-2.00244745617803e-08,6.60421813390039e-11,5.21064656922378e-09,1.33631890591722e-10,1.00022860151272e-07,7.29344484892855e-11,2.76531438755885e-07,2.09797927659916e-10,5.87532252062193e-07,7.89121676792344e-11,6.97706197659764e-07,2.96086853315129e-10,1.37932677584265e-06,9.63490917920628e-11,7.47558972840492e-07,4.15398180395028e-10,1.58812145450572e-06,1.25851542031718e-10,-6.92531743874485e-07,4.23058247681964e-10,-8.99231849887292e-07,-2.67404062890244e-10,-4.75479042216022e-06,-6.40813668686862e-10,-8.61572601067952e-06,-2.12484225997884e-09,-1.07637408283638e-05,-3.95189010944639e-09,-2.16514335147522e-05,-4.13014214035679e-09,-1.43357586854159e-05
0.006,0,0,5.15323390769839e-10,0,5.19210633905432e-10,1.99004660083919e-07,5.24322615701727e-10,5.24347213747032e-07,1.04366544159584e-09,1.24836551656919e-06,5.18758275217101e-10,1.62064858470257e-06,1.55937708984516e-09,3.32001041451929e-06,5.24068487701602e-10,2.31858536028359e-06,2.17054925944913e-09,5.10640232878302e-06,7.0538638632913e-10,6.72562413254916e-07,2.82636105366556e-09,3.20246705314643e-06,2.94116863128557e-10,-5.29256576948013e-06,1.49842419275213e-09,-6.95157911675638e-06,-3.8584990981586e-09,-1.55514097568362e-05,-6.86958432447794e-09,-2.82162198528431e-05,-1.3455578686703e-08,-2.66632243486574e-05,-2.48108572242977e-08,-5.84690551164803e-05,-2.08631544669943e-08,-3.22524759103915e-05
0.008,0,0,2.14902550231215e-09,0,2.09405937440727e-09,1.53669783113658e-06,1.99676353714047e-09,2.97025017872276e-06,3.9636324900703e-09,5.58577905253884e-06,1.76542429310688e-09,4.81861682216402e-06,5.82568251432586e-09,1.0146849255304e-05,2.05287351463878e-09,3.56528890475723e-06,8.1379308488589e-09,1.08544131439329e-05,2.25736653387611e-09,-3.2102642209591e-06,8.71324480225223e-09,1.62534211290599e-06,-2.58615622137267e-09,-1.61854243913179e-05,-1.19192397830649e-09,-2.28850780797787e-05,-1.94814289027423e-08,-3.31880552398305e-05,-3.42056915339439e-08,-6.45571119131502e-05,-4.72864979615826e-08,-4.95084337232204e-05,-9.28947510734742e-08,-0.000119110067193473,-6.5834682707307e-08,-5.73206443068228e-05
0.01,0,0,5.76584130548685e-09,0,5.1584415667663e-09,4.66545620140126e-06,4.35679767927195e-09,8.15055042849825e-06,9.16971420648624e-09,1.38821245253362e-05,4.04607595723188e-09,9.02974540226084e-06,1.40411450726407e-08,2.01358702873061e-05,5.63638511323374e-09,2.16278638412564e-06,1.90972621969306e-08,1.56428676574872e-05,2.80744779125232e-09,-1.23577559092226e-05,1.42107424866582e-08,-6.72617300493569e-06,-1.62864209445031e-08,-3.32703065998968e-05,-2.24056911528117e-08,-5.20996076552149e-05,-6.12456754859899e-08,-5.76832585270868e-05,-1.14606791162454e-07,-0.00012132290352208,-1.23438662333228e-07,-7.96558235357316e-05,-2.61245067361819e-07,-0.000207439470184624,-1.6084677834597e-07,-8.96196158067704e-05
0.012,0,0,1.10187655794684e-08,0,9.09824575137619e-09,8.20073902688027e-06,6.82790046582928e-09,1.37996034262679e-05,1.56987082857797e-08,2.25680628968896e-05,7.49243035540248e-09,1.25681608810726e-05,2.5292321553001e-08,2.90447813882006e-05,1.07147855163004e-08,-1.51880116148516e-06,3.18241151528116e-08,1.62066818515646e-05,-2.25709393596264e-09,-2.5579717723812e-05,7.9046195635779e-09,-2.44153991849146e-05,-5.31978977276262e-08,-5.64853094415618e-05,-9.0797782036899e-08,-9.74923359063642e-05,-1.50896628786635e-07,-8.94847994616274e-05,-3.01528268828025e-07,-0.000201670117058995,-2.69190276952676e-07,-0.000117250093073148,-6.12139526366955e-07,-0.00032685650783276,-3.3553410996929e-07,-0.000129460496835141
0.014,0,0,1.60264142534655e-08,0,1.31276446558853e-08,1.0063207681581e-05,9.76575175068781e-09,1.67885633150428e-05,2.294858153992e-08,2.69962380285749e-05,1.1554413274523e-08,1.38802431230505e-05,3.73509353183476e-08,3.1800376665391e-05,1.45953025277501e-08,-7.02199815273382e-06,3.97710083402742e-08,8.23099462032803e-06,-1.96298606927428e-08,-4.20032326007976e-05,-2.76091809617296e-08,-5.48307489411017e-05,-1.28869683464121e-07,-8.48197399277517e-05,-2.44475303254884e-07,-0.000161518041177495,-3.14439531830374e-07,-0.000127934333722991,-6.64334031558307e-07,-0.000307899203673614,-5.20309168571578e-07,-0.000162543761034793,-1.25245560195633e-06,-0.000479961420057521,-6.28011115865372e-07,-0.000177130406468927
0.016,0,0,1.91681398793786e-08,0,1.61443760347971e-08,1.02556754188549e-05,1.28168904193572e-08,1.66986840156429e-05,2.98282693102586e-08,2.57918140218459e-05,1.60275123883349e-08,1.06144956904839e-05,4.70251746458809e-08,2.42757577292204e-05,1.2694200924912e-08,-1.69887368828909e-05,3.27337139713219e-08,-1.39920004137131e-05,-5.82391386335374e-08,-6.19021295083242e-05,-1.12589548050974e-07,-0.00010286419351067,-2.55097829381489e-07,-0.000116736468028437,-5.19821372850501e-07,-0.000247447695422825,-5.73221353431249e-07,-0.000171442520191986,-1.2655252787063e-06,-0.00044167740447133,-9.0656348711054e-07,-0.000213917824149681,-2.27579282372371e-06,-0.00066688714679323,-1.06938826008975e-06,-0.00023115403133868
0.018,0,0,2.12212032756859e-08,0,1.88777817447029e-08,9.04828634393443e-06,1.67392863717624e-08,1.370408545291e-05,3.76499849132258e-08,1.88096152271929e-05,2.07176603650883e-08,1.68067272851567e-06,5.27340859325467e-08,4.64380766805649e-06,-1.32331231376792e-09,-3.35835590953647e-05,-1.29649542218625e-09,-5.46617005173515e-05,-1.32324316639371e-07,-8.76540476406164e-05,-2.75101029334354e-07,-0.000174442043218729,-4.47842643721117e-07,-0.000152905232911257,-9.5587246740867e-07,-0.000360315743352361,-9.3174113816016e-07,-0.000217605445173434,-2.14271344362546e-06,-0.000604705320679627,-1.42213604367437e-06,-0.000267427584948847,-3.71204630170461e-06,-0.000885146901562445,-1.65109448611981e-06,-0.000287234791766751
