time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.15766364048879e-11,0,1.176558972094e-11,-1.33130254414851e-08,1.21489458986373e-11,-1.70350339253886e-08,2.47159638086635e-11,-1.18698178801177e-08,1.39312740645017e-11,3.34029965771316e-08,3.9937996478357e-11,8.45841197662801e-08,1.65128285817059e-11,1.74733250674415e-07,5.79188540029886e-11,3.48927168055932e-07,1.93130296601476e-11,3.3895865980557e-07,8.12017205173144e-11,6.42047942593614e-07,2.66893114352371e-11,1.21578570560935e-07,1.05774779707997e-10,1.58171117359194e-07,-1.79295648451634e-12,-1.40129063963112e-06,-5.60099088553239e-11,-2.87532179292944e-06,-4.39182909472328e-10,-4.97392906014752e-06,-9.82382101657387e-10,-9.73087432700321e-06,-1.30990563349322e-09,-8.05769177443639e-06
0.004,0,0,3.20658639181097e-10,0,3.25229421419487e-10,-4.5050857889958e-08,3.34292171118939e-10,1.17270726657298e-08,6.76417380184285e-10,2.25046525354287e-07,3.69178526785904e-10,6.22168560410791e-07,1.06195255726206e-09,1.32188709119604e-06,3.99434463816476e-10,1.56975196806476e-06,1.49872645357785e-09,3.10331269257872e-06,4.87696706862705e-10,1.68188377932527e-06,2.10265174307781e-09,3.57302584231741e-06,6.3702515987467e-10,-1.55817015883952e-06,2.1413926018934e-09,-2.02323854974846e-06,-1.35360177335185e-09,-1.06976462567026e-05,-3.24373620965971e-09,-1.9384172849667e-05,-1.07554406813428e-08,-2.42166266230907e-05,-2.00033916402517e-08,-4.87121821101117e-05,-2.09053831499457e-08,-3.22527894291508e-05
0.006,0,0,2.60817813676547e-09,0,2.6278491123251e-09,4.47761406407381e-07,2.65371414049278e-09,1.1797484978004e-06,5.28221277479163e-09,2.80869114013671e-06,2.62550795422394e-09,3.64619932017201e-06,7.89228161395808e-09,7.46947521647429e-06,2.65235373318152e-09,5.21625234869879e-06,1.09854907838205e-08,1.14882507823229e-05,3.57003178877219e-09,1.51273013233368e-06,1.43044198937465e-08,7.20431486087023e-06,1.48800328821607e-09,-1.19076248334857e-05,7.58243469696035e-09,-1.5640222906722e-05,-1.95298763966539e-08,-3.49868104604292e-05,-3.47697827956979e-08,-6.34793910314663e-05,-6.80992460123295e-08,-5.99834357391434e-05,-1.25568673929553e-07,-0.000131537419832643,-1.05584594675026e-07,-7.25560137899752e-05
0.008,0,0,1.08748466302e-08,0,1.05965709405276e-08,3.45739861982172e-06,1.01040166932556e-08,6.68261383251982e-06,2.00567551239259e-08,1.25669331406667e-05,8.93301269168454e-09,1.08404931771172e-05,2.94788147132806e-08,2.28275119332304e-05,1.03878007735262e-08,8.01977807384644e-06,4.117877344326e-08,2.44177178060411e-05,1.14213235538299e-08,-7.22411271152862e-06,4.40858264085476e-08,3.65344296699854e-06,-1.30938729810597e-08,-3.64130668635452e-05,-6.04590357387301e-09,-5.14860184516256e-05,-9.85893437642372e-08,-7.46584163675369e-05,-1.73103330717314e-07,-0.000145226506620575,-2.39267853118841e-07,-0.00011136545626215,-4.70054859892886e-07,-0.000267936991477843,-3.33098570152667e-07,-0.000128934806077368
0.01,0,0,2.91688460871493e-08,0,2.60944625752248e-08,1.04960746245182e-05,2.20370960794479e-08,1.83362451553388e-05,4.63832757749059e-08,3.12297795481625e-05,2.0465481600315e-08,2.0311948387423e-05,7.10253906427247e-08,4.52952479256648e-05,2.85121137993436e-08,4.8609627962924e-06,9.65969501706408e-08,3.51828003673377e-05,1.41876736822858e-08,-2.78046883673699e-05,7.18485621226462e-08,-1.51405428743103e-05,-8.24316892592488e-08,-7.48426078209689e-05,-1.13432820690155e-07,-0.000117202989698803,-3.09870328854401e-07,-0.000129745821905676,-5.79868395238545e-07,-0.000272898610491781,-6.24416384068698e-07,-0.000179153886851597,-1.32159827976216e-06,-0.000466578634149294,-8.13573821120419e-07,-0.000201555891110041
0.012,0,0,5.57145921342522e-08,0,4.59964869794778e-08,1.8447066660831e-05,3.45091175520798e-08,3.10404094133371e-05,7.93572781000628e-08,5.0762098943859e-05,3.78760911705417e-08,2.82651026241542e-05,1.27861521849353e-07,6.53222916168894e-05,5.41702050293607e-08,-3.42710191807273e-06,1.60854206553307e-07,3.64340035852593e-05,-1.14860848529453e-08,-5.75468960207606e-05,3.97776046154055e-08,-5.49419197465091e-05,-2.6917618232597e-07,-0.000127048635332815,-4.59519099103924e-07,-0.000219296286123299,-7.63218366214285e-07,-0.000201244416082218,-1.52522372053907e-06,-0.000453570813665709,-1.36121596178909e-06,-0.000263659483091562,-3.09578305534219e-06,-0.000735068099095165,-1.69651034825913e-06,-0.000291103433431523
0.014,0,0,8.09612860484517e-08,0,6.63015990959437e-08,2.26299741283198e-05,4.93017579237516e-08,3.77521250482234e-05,1.15888241343768e-07,6.07024662813216e-05,5.83570097725191e-08,3.12019861236022e-05,1.88636290918181e-07,7.14883312458369e-05,7.37019283197536e-08,-1.58138580338554e-05,2.00724635907836e-07,1.84609972747498e-05,-9.94601475672723e-08,-9.44803541498948e-05,-1.40209970243147e-07,-0.000123367499599127,-6.51839461970567e-07,-0.000190745449693175,-1.23684911894323e-06,-0.000363268046602501,-1.58978042405129e-06,-0.000287656773270208,-3.35928041329488e-06,-0.000692380210455769,-2.62991453110711e-06,-0.000365431239330345,-6.33170627242992e-06,-0.00107919712200201,-3.1738785054134e-06,-0.000398203208628522
0.016,0,0,9.66848475395222e-08,0,8.14102650642017e-08,2.30496984725913e-05,6.46049946980448e-08,3.75269376224935e-05,1.50406093735135e-07,5.79540373964177e-05,8.08389369730504e-08,2.38304486355279e-05,2.37111943487009e-07,5.45047889212387e-05,6.38819677639768e-08,-3.82411460669736e-05,1.64498795990234e-07,-3.15766036063212e-05,-2.94831886312857e-07,-0.000139213016988157,-5.70489963176214e-07,-0.000231410820356978,-1.28973795691827e-06,-0.000262460292599479,-2.62879849820053e-06,-0.000556447693787958,-2.89674936300268e-06,-0.000385387629302371,-6.39651326974129e-06,-0.00099302684980055,-4.57986528330628e-06,-0.000480804028247024,-1.14997938870001e-05,-0.00149919049753435,-5.4016178559764e-06,-0.000519512328458754
0.018,0,0,1.06820169171418e-07,0,9.50090305457168e-08,2.03135283100391e-05,8.42389263457411e-08,3.07559765574439e-05,1.89513702235591e-07,4.21897163968552e-05,1.04293213597399e-07,3.69863671817781e-06,2.65216761974083e-07,1.02632072035131e-05,-7.34550336720436e-09,-7.55740794675824e-05,-8.56872656614971e-09,-0.000123117228609617,-6.69434465580193e-07,-0.000197084213491328,-1.39262953249402e-06,-0.000392382739431869,-2.26297433392392e-06,-0.0003436842833466,-4.83151296730692e-06,-0.000810121337643923,-4.70566016018205e-06,-0.000489008135985787,-1.0824353775129e-05,-0.00135927420116971,-7.17988541137078e-06,-0.000600879611510375,-1.87465457676989e-05,-0.00198936678665822,-8.33440303639867e-06,-0.000645339880997519
0.02,0,0,1.39039533051821e-07,0,1.34672060585677e-07,1.2893800535656e-05,1.31934820831236e-07,1.56296821420978e-05,2.70941384848815e-07,1.11305056003664e-05,1.22497542524216e-07,-2.90018548140952e-05,2.84033033994828e-07,-6.37257720482824e-05,-1.90618834404574e-07,-0.00012919193749191,-3.91409640706182e-07,-0.000261617744676173,-1.33961096955886e-06,-0.000272188060182411,-2.80687581800606e-06,-0.000615453301099876,-3.69082045334352e-06,-0.00043706078711687,-8.11634083251096e-06,-0.00113413575684785,-7.0248499558346e-06,-0.000596907687988948,-1.68444122055057e-05,-0.00179674468207745,-1.02887925114992e-05,-0.000719097996474585,-2.81058905148286e-05,-0.00254790944336138,-1.18017067362642e-05,-0.000767969581082171
0.022,0,0,2.20516980048792e-07,0,2.21465921400655e-07,6.24383903515909e-07,2.18197830379016e-07,-8.91509605206118e-06,4.06378562630218e-07,-3.7842497681302e-05,1.01051202442804e-07,-7.76911738194261e-05,2.39771506029228e-07,-0.000172704661608005,-5.78893219385338e-07,-0.000200031892338923,-1.13857355155046e-06,-0.000451152457773428,-2.40581511421746e-06,-0.00036186064614954,-5.06568873265169e-06,-0.000902458561045352,-5.67426372093889e-06,-0.000541574566400213,-1.28476073262915e-05,-0.0015311056147115,-9.97640214118913e-06,-0.000711620505299285,-2.49571140181171e-05,-0.00231223737161662,-1.40603244687245e-05,-0.0008410941531027,-4.02452617111826e-05,-0.00318775317070452,-1.59800256326614e-05,-0.00089367310320409
0.024,0,0,3.48321802868209e-07,0,3.42146433546053e-07,-1.77198910267987e-05,3.10332361309759e-07,-4.46640049733383e-05,5.17630379281012e-07,-0.000107209542474564,-5.74519469013746e-08,-0.000142769033406654,-6.35581598673414e-08,-0.000318637882821058,-1.30158742572135e-06,-0.000286848125169988,-2.57043829084609e-06,-0.000692034717923361,-3.98251449858504e-06,-0.000464112884690804,-8.59357235473694e-06,-0.0012517979070673,-8.31864688239268e-06,-0.000655994755141219,-1.96127076143308e-05,-0.00200081065257405,-1.38167661998133e-05,-0.000837973613259866,-3.61359579492163e-05,-0.00291381769570084,-1.89956648759918e-05,-0.000977890763633182,-5.6690144068346e-05,-0.00392912230187268,-2.14357441803515e-05,-0.00103507376274768
0.026,0,0,5.04819837700662e-07,0,4.5932108737142e-07,-4.24814751601941e-05,3.40807409054988e-07,-9.13880691291118e-05,4.7019898900097e-07,-0.000195621898322879,-4.73403298572541e-07,-0.000221239230711252,-8.91653723319798e-07,-0.000496999255405643,-2.50079287014355e-06,-0.00038698520197397,-5.11561628087671e-06,-0.000978795425453247,-6.26344708900215e-06,-0.000580158936240672,-1.40714971775252e-05,-0.00166171344433724,-1.19450835230694e-05,-0.000786236077139444,-2.947400581957e-05,-0.00254800236474982,-1.89668630226369e-05,-0.000982130251037587,-5.1868259640464e-05,-0.0036112980076484,-2.55207700737938e-05,-0.00113362471580914,-7.93561620487212e-05,-0.00478551590340541,-2.86010478218577e-05,-0.00119564594930824
0.028,0,0,6.80858667977226e-07,0,5.53868404216517e-07,-6.9742422530863e-05,2.73559750554095e-07,-0.000143412690950941,1.80739022431823e-07,-0.000294713102280535,-1.24436733463139e-06,-0.000310510015821876,-2.46704901738074e-06,-0.000698832970400786,-4.36272139840768e-06,-0.000501764141723092,-9.25298881129799e-06,-0.00130572188291745,-9.58930041323244e-06,-0.000715105630967154,-2.24110116187712e-05,-0.00213261649843157,-1.70617611101577e-05,-0.000938738883941065,-4.38717564800399e-05,-0.00317875704873672,-2.59514124565001e-05,-0.00114869469344757,-7.40786718703319e-05,-0.00441391598916326,-3.40728101307453e-05,-0.00131000014916829,-0.000110583833011676,-0.00576720965062419,-3.78901120764245e-05,-0.00137621146829501
0.03,0,0,8.85667141800895e-07,0,6.39754857669061e-07,-9.64816799983099e-05,1.24337965696816e-07,-0.000195549574734451,-3.44150139545957e-07,-0.000396382397746878,-2.42417058919835e-06,-0.00040695285142993,-4.94190154651453e-06,-0.000915737998823804,-7.1704784512736e-06,-0.000634280496048663,-1.55347757143184e-05,-0.0016691521216997,-1.44459348256189e-05,-0.000874030561311609,-3.46694040828457e-05,-0.00266476282930416,-2.41823111445897e-05,-0.0011163212856974,-6.4409522866385e-05,-0.00389599193102369,-3.53715173285358e-05,-0.00134071342144378,-0.000105062307687058,-0.00532890590777022,-4.5438657586803e-05,-0.00151277922148079,-0.000153508861998246,-0.00688794404085601,-5.01638139569263e-05,-0.00158352986001384
0.032,0,0,1.11469949834545e-06,0,7.12386893776617e-07,-0.000123177168233493,-1.17223467998179e-07,-0.000248575246405572,-1.14574870972931e-06,-0.000501439125275539,-4.08543600969285e-06,-0.000509917770639724,-8.47869747581333e-06,-0.00114625327560088,-1.11008772679523e-05,-0.000780879632242212,-2.43903864550306e-05,-0.00206435652293515,-2.12205435013367e-05,-0.00105519269437435,-5.18316352737626e-05,-0.00325435838106963,-3.40285064248356e-05,-0.00132239936577086,-9.29167983669849e-05,-0.00470077005297402,-4.81692894124469e-05,-0.00156399686655141,-0.000147648073677697,-0.00636326758493641,-6.06563960061242e-05,-0.00174770000150234,-0.000212015507754081,-0.00816026733439704,-6.64886672949542e-05,-0.00182310610710825
0.034,0,0,1.35463170999318e-06,0,7.37421961390212e-07,-0.000152342705694604,-5.16067077587822e-07,-0.000306071580140065,-2.34653141111431e-06,-0.000614691595458163,-6.32822555986575e-06,-0.00061971081186931,-1.32988627269328e-05,-0.00139335096585852,-1.62653292988516e-05,-0.00093801072896566,-3.62264764028767e-05,-0.00249022915728642,-3.02124019414209e-05,-0.00125463306948465,-7.48018984283763e-05,-0.00389790086420674,-4.73329043866935e-05,-0.00155682709341635,-0.000131289996663701,-0.0055920503415669,-6.55644608463385e-05,-0.00182313415771776,-0.000205064495050575,-0.00752140114483243,-8.11218671246359e-05,-0.00202063877486032,-0.000290739947740886,-0.00959443752311773,-8.82784092217406e-05,-0.00210073829818262
0.036,0,0,1.60653648200877e-06,0,7.03301974799836e-07,-0.00018407048404015,-1.10541312839626e-06,-0.000368253611966337,-4.03244762545412e-06,-0.000736960497368382,-9.28474079404203e-06,-0.000737831967897,-1.97127849527487e-05,-0.00166004475063053,-2.29839168295383e-05,-0.00110811589583775,-5.17431413798784e-05,-0.00295129536541888,-4.18647371157198e-05,-0.001472465007876,-0.000104772130280153,-0.00459831285867041,-6.4654184620864e-05,-0.00181648287770585,-0.000181428283302482,-0.00656948464287021,-8.84753547689652e-05,-0.00211578943556646,-0.000280431931454446,-0.00880303433122946,-0.000108340428264794,-0.00233402406541392,-0.00039443538143519,-0.0111937902145321,-0.000117198747852486,-0.00242052614802865
0.038,0,0,1.88107052541547e-06,0,6.24680859201173e-07,-0.000217038271138703,-1.88504977383671e-06,-0.000433955724353946,-6.26973985515195e-06,-0.000867454400969609,-1.31398876356846e-05,-0.000866456835735619,-2.80892742903645e-05,-0.00194853578913224,-3.16750798986648e-05,-0.00129460590232233,-7.18487844427849e-05,-0.00345304229459572,-5.683652762415e-05,-0.00171156533703256,-0.000143391469139628,-0.00536283993101023,-8.67845265169056e-05,-0.0021016651924176,-0.000245757420376029,-0.00763844399513931,-0.000117622952597627,-0.00243749478266891,-0.000376769345731711,-0.0102062219183724,-0.000142776652857799,-0.00267813108708883,-0.000526521083279187,-0.0129456302076452,-0.000153626353045202,-0.00277130228800233
