time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.42927966703292e-11,0,1.45260830268791e-11,-1.47925882353339e-08,1.49993838813115e-11,-1.89282475608551e-08,3.05149296285306e-11,-1.31889873365993e-08,1.71998895530494e-11,3.71152887138006e-08,4.93084211276274e-11,9.39845025840279e-08,2.03871395074298e-11,1.94152490760887e-07,7.15080248608604e-11,3.87705708711378e-07,2.38443358484157e-11,3.76629333988037e-07,1.0025361778352e-10,7.13402894643286e-07,3.29512726024185e-11,1.35090382358125e-07,1.30592113834093e-10,1.75749692624876e-07,-2.21362781115286e-12,-1.55702516857263e-06,-6.91511947841356e-11,-3.1948749796699e-06,-5.42225893941291e-10,-5.52671408787486e-06,-1.21287281939101e-09,-1.08123295761307e-05,-1.61724133302706e-09,-8.95319537785504e-06
0.004,0,0,3.95912565796212e-10,0,4.01556087865203e-10,-5.00596517580761e-08,4.12745834723906e-10,1.30278267402107e-08,8.3516320976696e-10,2.50055653992544e-07,4.55820295140972e-10,6.91319272012706e-07,1.31117968598467e-09,1.4688098401754e-06,4.93178655199726e-10,1.74423512834382e-06,1.85046103184409e-09,3.44825679519597e-06,6.02154805043607e-10,1.86885365654326e-06,2.59612294818268e-09,3.97021642858838e-06,7.8653433042301e-10,-1.73132156607189e-06,2.64398347880216e-09,-2.24807086306151e-06,-1.67122522669347e-09,-1.18867580573198e-05,-4.00493842604968e-09,-2.15388993037265e-05,-1.32796597993537e-08,-2.69087332108683e-05,-2.46981420944921e-08,-5.41273625272905e-05,-2.58120611442958e-08,-3.58384761648091e-05
0.006,0,0,3.22051918522957e-09,0,3.24481119797609e-09,4.97513613375045e-07,3.27675537285665e-09,1.31085878757725e-06,6.52238506182982e-09,3.12087030960719e-06,3.24196405457067e-09,4.05152901767606e-06,9.74530234789276e-09,8.2998315126727e-06,3.27513996667208e-09,5.79625658346595e-06,1.35647985980907e-08,1.27655862858641e-05,4.40828065687722e-09,1.6812031716368e-06,1.76631829316095e-08,8.00570505491185e-06,1.83784741172313e-09,-1.32311985193594e-05,9.36384300720563e-09,-1.73786902730161e-05,-2.41141468488418e-08,-3.8877167164614e-05,-4.29319817881182e-08,-7.05380859172772e-05,-8.40897116549989e-08,-6.66549636962949e-05,-1.55053730992648e-07,-0.000146166373749462,-1.30381068236486e-07,-8.06269738160276e-05
0.008,0,0,1.34295795676998e-08,0,1.30860350301234e-08,3.84169197731748e-06,1.24779369542405e-08,7.42547146433652e-06,2.47690648241231e-08,1.39640635098838e-05,1.10321407940694e-08,1.20460118639971e-05,3.64050758949317e-08,2.53660303593236e-05,1.28285386853105e-08,8.91238831119488e-06,5.08543143829187e-08,2.71342083340519e-05,1.41058765419322e-08,-8.02610696697737e-06,5.44477784095569e-08,4.06187672553542e-06,-1.61641337567147e-08,-4.04621092687336e-05,-7.45429257220405e-09,-5.72109515656294e-05,-1.21744781693082e-07,-8.2964837871684e-05,-2.13760515434986e-07,-0.00016138327693111,-2.95492870511358e-07,-0.000123760869630249,-5.80503034077428e-07,-0.000297753658478852,-4.11391846405558e-07,-0.000143288573656327
0.01,0,0,3.60279792879493e-08,0,3.2231963216868e-08,1.16631958482208e-05,2.72221064116387e-08,2.03754093974197e-05,5.72950018098686e-08,3.47033331671703e-05,2.52808213439529e-08,2.25723085528312e-05,8.77335434757147e-08,5.03354035304131e-05,3.52183385896109e-08,5.40468956390954e-06,1.19323780069062e-07,3.91014204398116e-05,1.75358458125313e-08,-3.08945402925656e-05,8.87783154974107e-08,-1.68187440741689e-05,-1.01782953219152e-07,-8.31700475118094e-05,-1.40037736275708e-07,-0.000130242019999176,-3.82708906320011e-07,-0.000144192719333092,-7.16158346219267e-07,-0.00030327926596526,-7.71291023227918e-07,-0.000199113200781302,-1.63239344024059e-06,-0.000518540628071713,-1.00500382528184e-06,-0.000224016902423848
0.012,0,0,6.88379646414364e-08,0,5.68368086346042e-08,2.04999226313231e-05,4.26501708928666e-08,3.44952638766484e-05,9.80671779294574e-08,5.64131690351682e-05,4.68051893010938e-08,3.14144221958189e-05,1.58000323006045e-07,7.25992240819144e-05,6.69353986536107e-08,-3.80173420360359e-06,1.9879063235836e-07,4.05021875607668e-05,-1.41344968911806e-08,-6.39469943966079e-05,4.92986980640568e-08,-6.10441539008487e-05,-3.32428867276851e-07,-0.000141196610609519,-5.67427323519414e-07,-0.000243709930741194,-9.42806848908264e-07,-0.000223674827512191,-1.88401906668071e-06,-0.000504106400348774,-1.68178297285275e-06,-0.000293067115454294,-3.8245410948121e-06,-0.000817007584755339,-2.09620028588147e-06,-0.00032358274942626
0.014,0,0,1.00086508987097e-07,0,8.19770410515842e-08,2.51523657133123e-05,6.0975586648933e-08,4.19609949821182e-05,1.43300953146545e-07,6.74720309872393e-05,7.21557096003334e-08,3.46865572618901e-05,2.33241897813015e-07,7.94703556466026e-05,9.11334977808344e-08,-1.75631775098176e-05,2.48288086208819e-07,2.05465497877537e-05,-1.22731937585059e-07,-0.000104998475015489,-1.72764752629556e-07,-0.000137084068507994,-8.05187315135082e-07,-0.00021200957058433,-1.52762472417331e-06,-0.000403743623547917,-1.96432942729784e-06,-0.00031975753030684,-4.15037908389687e-06,-0.000769599222362143,-3.25012510280553e-06,-0.000406244686305337,-7.824004763052e-06,-0.00119962901822481,-3.92273307005876e-06,-0.00044269424557089
0.016,0,0,1.19632786736478e-07,0,1.00752705999221e-07,2.56264095298913e-05,7.997859324421e-08,4.17238825154542e-05,1.86151974719337e-07,6.44398854329257e-05,1.00035335431115e-07,2.65085665660221e-05,2.93464144029586e-07,6.06281444637703e-05,7.91486727036289e-08,-4.24837734161714e-05,2.04002742347997e-07,-3.50362561832729e-05,-3.64012824694152e-07,-0.000154729854325265,-7.03952924806114e-07,-0.000257164407343924,-1.59358443274963e-06,-0.000291759346023223,-3.24763371464376e-06,-0.000618508510320366,-3.58025993776204e-06,-0.000428458399090522,-7.90492832827032e-06,-0.00110390407256111,-5.66171316369311e-06,-0.000534588161403562,-1.42141239847432e-05,-0.00166670503134736,-6.67829637500438e-06,-0.000577652500316293
0.018,0,0,1.32338654113671e-07,0,1.17723325543812e-07,2.25967500487811e-05,1.04391324624617e-07,3.42182583715427e-05,2.3480625388776e-07,4.69525159249623e-05,1.29205850419507e-07,4.1548585263473e-06,3.28752684715245e-07,1.15046073381466e-05,-8.60927996888935e-09,-8.39725838119375e-05,-9.09719852920179e-09,-0.000136741266631972,-8.26845323879862e-07,-0.000219080226178259,-1.71941211549976e-06,-0.000436091324353935,-2.79701982999943e-06,-0.000382113164162564,-5.97069707659449e-06,-0.000900573493171497,-5.81811708388926e-06,-0.000543759798817869,-1.33812968231706e-05,-0.00151124733946193,-8.87939090794237e-06,-0.000668227861947748,-2.31794530857105e-05,-0.00221198556125883,-1.03084498144071e-05,-0.000717708035970902
