time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,3.21593080842903e-15,0,3.26842108002209e-15,-2.21890614496406e-10,3.37491547940262e-15,-2.83926011569133e-10,6.86596924103228e-15,-1.97836432764748e-10,3.87003719390763e-15,5.56733772617089e-10,1.10945726203885e-14,1.40977880468479e-09,4.58717992617002e-15,2.91231074464667e-09,1.6089563519864e-14,5.81563231775213e-09,5.36506153604008e-15,5.64948547811113e-09,2.25574255669782e-14,1.07011295301726e-08,7.41415515980445e-15,2.02637230035088e-09,2.93836966915399e-14,2.63626714530267e-09,-4.98074055123873e-16,-2.33555645458961e-08,-1.55592682525717e-14,-4.79235081861263e-08,-1.22002782353762e-13,-8.29013759358265e-08,-2.72900759092254e-13,-1.62186242991956e-07,-3.63885132225047e-13,-1.34299006933174e-07
0.004,0,0,8.90833618888553e-14,0,9.03532010949968e-14,-7.50913660203914e-10,9.2870988221594e-14,1.95401959965722e-10,1.87918164047191e-13,3.7508510411936e-09,1.02563136378907e-13,1.03698994960823e-08,2.9502566298775e-13,2.20323940889032e-08,1.10969190478844e-13,2.61638906127325e-08,4.16368320739059e-13,5.17245715068115e-08,1.35489643462771e-13,2.80333331435924e-08,5.84148294188117e-13,5.95542972944549e-08,1.76976979819e-13,-2.5969906153188e-08,5.94919595378691e-13,-3.37211461579452e-08,-3.76034599341882e-13,-1.78303960700696e-07,-9.01137372830662e-13,-3.23088414616728e-07,-2.98803132626529e-12,-4.03638362331878e-07,-5.55729085982757e-12,-8.11924942095403e-07,-5.80795038571383e-12,-5.37588084002553e-07
0.006,0,0,7.24662228892668e-13,0,7.30128525996576e-13,7.46266794593102e-09,7.3731700685378e-13,1.96629756302351e-08,1.46763108593966e-12,4.68135571882238e-08,7.2949150335776e-13,6.07740554393787e-08,2.1928379472255e-12,1.24499826740537e-07,7.36958228600472e-13,8.6946400758984e-08,3.05228386379961e-12,1.9148894695091e-07,9.91932347749968e-13,2.52206011977711e-08,3.97449992846442e-12,1.20091357071004e-07,4.13585548851672e-13,-1.98470483068215e-07,2.10710124496596e-12,-2.60683187672828e-07,-5.42594850728693e-12,-5.83173833099046e-07,-9.66022232464393e-12,-1.05810066901629e-06,-1.89215654134538e-11,-9.99861690673526e-07,-3.48896329146257e-11,-2.19257059571634e-06,-2.93381944770564e-11,-1.2094551510059e-06
0.008,0,0,3.02198962119342e-12,0,2.94469351033813e-12,5.76259531824412e-08,2.80787144194986e-12,1.11383894463789e-07,5.57370419375168e-12,2.09465635890358e-07,2.48255217653e-12,1.80696863866246e-07,8.19213372657295e-12,3.80504169780057e-07,2.88676986463486e-12,1.33696535451222e-07,1.14436354784142e-11,4.07036370342792e-07,3.17431318798859e-12,-1.2038555225375e-07,1.22525832553526e-11,6.09476428006045e-08,-3.63680130613379e-12,-6.06949080300841e-07,-1.67633675628724e-12,-8.58184037273811e-07,-2.73951665793267e-11,-1.24453732973509e-06,-4.81006898705814e-11,-2.42086357146595e-06,-6.64946087885849e-11,-1.85653738047292e-06,-1.30629425977353e-10,-4.4665650587022e-06,-9.257678731036e-11,-2.14948663505685e-06
0.01,0,0,8.10788432036306e-12,0,7.25373801531784e-12,1.74953457872255e-07,6.12643978494761e-12,3.05643465360528e-07,1.28942926021633e-11,5.20575492501607e-07,5.68949965313464e-12,3.38611698447259e-07,1.97444227944064e-11,7.55087034208748e-07,7.92581343560043e-12,8.1100895817429e-08,2.68542026444757e-11,5.8659778263704e-07,3.94760343409142e-12,-4.63414422941818e-07,1.99824003968688e-11,-2.52233826777766e-07,-2.29024624754843e-11,-1.24762137155893e-06,-3.15080308547414e-11,-1.95371119828571e-06,-8.61237757885303e-11,-2.16308280508565e-06,-1.61160493369521e-10,-4.54953035698757e-06,-1.73577659591803e-10,-2.98702392657705e-06,-3.67360335213098e-10,-7.7788211139509e-06,-2.26179080802944e-10,-3.36064872524028e-06
0.012,0,0,1.54941551599785e-11,0,1.27934798331942e-11,3.07524380292699e-07,9.60087454940891e-12,5.1747930220371e-07,2.2074539027194e-11,8.46291999996737e-07,1.05353744856008e-11,4.71298438297576e-07,3.55646069741208e-11,1.0891624800051e-06,1.50666264793347e-11,-5.69591808557949e-08,4.47489489577985e-11,6.07735267747896e-07,-3.1747629526536e-12,-9.5923007533386e-07,1.11125239143098e-11,-9.1557037584648e-07,-7.48074248689895e-11,-2.11816069117289e-06,-1.27682028606334e-10,-3.65589509029047e-06,-2.12188066255304e-10,-3.35559491051557e-06,-4.2400492234123e-10,-7.56244918497849e-06,-3.78525000972562e-10,-4.39673860948988e-06,-8.60772445132375e-10,-1.22567794502636e-05,-4.71811667536187e-10,-4.85459807024247e-06
0.014,0,0,2.25349388757584e-11,0,1.84586793909331e-11,3.77363900281478e-07,1.37311717348522e-11,6.29560465303788e-07,3.22674611772596e-11,1.01234101935186e-06,1.62464137540464e-11,5.20498297216031e-07,5.25186099562759e-11,1.19248964182742e-06,2.05223979871908e-11,-2.6332508518922e-07,5.59200935091269e-11,3.08649703318714e-07,-2.76050678391786e-11,-1.57509379808274e-06,-3.88304905111903e-11,-2.05611442225684e-06,-1.81215188421519e-10,-3.18066054007969e-06,-3.43781528439031e-10,-6.05677061224593e-06,-4.42152305305331e-10,-4.79737877344507e-06,-9.34164494875793e-10,-1.15458600568651e-05,-7.31625672846835e-10,-6.09514260496989e-06,-1.76113893957049e-09,-1.79979133669187e-05,-8.83061431552906e-10,-6.64209255393922e-06
0.016,0,0,2.69511513380603e-11,0,2.26991734871618e-11,3.84579085152436e-07,1.80200982611463e-11,6.26186595889942e-07,4.19384328691056e-11,9.67170762014637e-07,2.25348253700183e-11,3.98033339656295e-07,6.61175813159727e-11,9.1031768544046e-07,1.78474469517887e-11,-6.37065791449343e-07,4.60182764742853e-11,-5.24689841210529e-07,-8.1897333794567e-11,-2.32126958978644e-06,-1.5833284865103e-10,-3.85729757283048e-06,-3.58709981784663e-10,-4.37747201550113e-06,-7.30961283236381e-10,-9.2789741162752e-06,-8.0602699563109e-10,-6.4288249165582e-06,-1.77951093785815e-09,-1.65622486960257e-05,-1.27472674775014e-09,-8.02151115909278e-06,-3.20004727392246e-09,-2.50071593841004e-05,-1.50366007976526e-09,-8.66779462661457e-06
0.018,0,0,2.98355285133783e-11,0,2.65402542969613e-11,3.39302030631303e-07,2.35331397873545e-11,5.13890034278648e-07,5.29320180363048e-11,7.0534195890865e-07,2.91274089274544e-11,6.30224790112593e-08,7.41375883472404e-11,1.74137536815613e-07,-1.86605982982384e-12,-1.25934864516516e-06,-1.84320652604666e-12,-2.04974948003847e-06,-1.86073337978398e-10,-3.28691454778755e-06,-3.8685558283537e-10,-6.54133879952197e-06,-6.29729547295856e-10,-5.73370124216715e-06,-1.34410185857996e-09,-1.35112666048078e-05,-1.31012543402342e-09,-8.15976939867317e-06,-3.01290318333454e-09,-2.26753361086136e-05,-1.99962614689488e-09,-1.00278941938923e-05,-5.21948109286997e-09,-3.31911860889502e-05,-2.32152893890652e-09,-1.07705565149288e-05
0.02,0,0,3.88742675729915e-11,0,3.76464922724238e-11,2.16064983333432e-07,3.68749781723071e-11,2.62492833108851e-07,7.57515140561167e-11,1.888239494072e-07,3.43139902987042e-11,-4.81408293608319e-07,7.96843374113627e-11,-1.05768826302436e-06,-5.27034007728221e-11,-2.15329802472881e-06,-1.0796450483824e-10,-4.35779765117558e-06,-3.7258070616817e-10,-4.5404711825629e-06,-7.80272160442841e-10,-1.02616315804675e-05,-1.02769283579694e-09,-7.2936737092684e-06,-2.25918975142004e-09,-1.89186202443563e-05,-1.95719522444779e-09,-9.96369826641222e-06,-4.69143975329564e-09,-2.99800426938844e-05,-2.8676343627327e-09,-1.20053336858317e-05,-7.830519643544e-09,-4.25213176748666e-05,-3.28987895808931e-09,-1.28221657169938e-05
0.022,0,0,6.16350743169862e-11,0,6.18971189763046e-11,1.20828893202708e-08,6.10024074877618e-11,-1.45763087511364e-07,1.13715526842319e-10,-6.26118224817974e-07,2.85789830933958e-11,-1.29236554640008e-06,6.78959939190441e-11,-2.8727600806809e-06,-1.60523864814105e-10,-3.33470560687089e-06,-3.15306210123988e-10,-7.51716951728073e-06,-6.69514297634566e-10,-6.03777992843382e-06,-1.40903065899983e-09,-1.50494864811441e-05,-1.58104894243264e-09,-9.04079341554025e-06,-3.57825895078348e-09,-2.55457003014022e-05,-2.78177577530947e-09,-1.18832827773289e-05,-6.95569815782351e-09,-3.8591263051113e-05,-3.92229795312279e-09,-1.40482825828581e-05,-1.12210425168837e-08,-5.32152687288273e-05,-4.45869185293748e-09,-1.49277196892574e-05
