time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.0163973301919e-12,0,1.03298691967539e-12,-3.94473052605994e-09,1.06664455401874e-12,-5.04758439517287e-09,2.16999469873145e-12,-3.51709967553562e-09,1.22312814109731e-12,9.89751065937522e-09,3.50644795015089e-12,2.50627883925916e-08,1.44978163652186e-12,5.17745248319957e-08,5.08511854924661e-12,1.03389241834567e-07,1.69563170025125e-12,1.00435513729305e-07,7.12929117364351e-12,1.90242712564565e-07,2.34324926802356e-12,3.60244737252574e-08,9.28673925137984e-12,4.68670717459059e-08,-1.57416680747591e-13,-4.15210931948176e-07,-4.91751833452993e-12,-8.51975316823986e-07,-3.85590703367904e-11,-1.4738054167392e-06,-8.62504884279384e-11,-2.88331720477557e-06,-1.1500616742999e-10,-2.38754304966424e-06
0.004,0,0,2.81549937437948e-11,0,2.85563295282352e-11,-1.33496532389947e-08,2.93520823994305e-11,3.47375903362944e-09,5.93919550507627e-11,6.66819000180337e-08,3.24153125022865e-11,1.84354293746198e-07,9.32435292077756e-11,3.91688172269124e-07,3.50720766297577e-11,4.65137488427915e-07,1.31594164873829e-10,9.19551226520395e-07,4.28218206489834e-11,4.98372700872452e-07,1.84621424639103e-10,1.05874773316692e-06,5.59340233755245e-11,-4.61687785334915e-07,1.88025902602548e-10,-5.99487805158067e-07,-1.18846253039386e-10,-3.16986035031523e-06,-2.8480608991551e-10,-5.7438174074558e-06,-9.4437440362602e-10,-7.17582747071182e-06,-1.75639571940101e-09,-1.44342893746315e-05,-1.83561885033103e-09,-9.55717277262117e-06
0.006,0,0,2.29032681248689e-10,0,2.30760346290419e-10,1.32669712350897e-07,2.33032340653389e-10,3.49564737164651e-07,4.63851441156972e-10,8.32243625926928e-07,2.30559302831727e-10,1.08043252145622e-06,6.93056681986814e-10,2.21334053911209e-06,2.32919385352153e-10,1.54572408268548e-06,9.64688825688908e-10,3.4042691391085e-06,3.1350515318758e-10,4.48375677207585e-07,1.25616087855072e-09,2.13497951672396e-06,1.30718773790703e-10,-3.52837696898667e-06,6.65966704448798e-10,-4.63438510438669e-06,-1.71488886652561e-09,-1.03676078754324e-05,-3.05314933582273e-09,-1.88108145327249e-05,-5.98025917986066e-09,-1.77754859358154e-05,-1.10270510104572e-08,-3.89793747298112e-05,-9.27251608964843e-09,-2.15016540779686e-05
0.008,0,0,9.5512327619167e-10,0,9.30693911331583e-10,1.02446499731719e-06,8.87451330239645e-10,1.98016680252257e-06,1.76161609851406e-09,3.72385338290408e-06,7.84633722583874e-10,3.21241319121342e-06,2.58919453737302e-09,6.76456993574472e-06,9.12388920384849e-10,2.376863286862e-06,3.61686155662215e-09,7.23628334015661e-06,1.00327558436006e-09,-2.14017250746158e-06,3.87255831067479e-09,1.08357087714839e-06,-1.14940174191634e-09,-1.07902842962599e-05,-5.29741139913496e-10,-1.52567148285478e-05,-8.65841979856141e-09,-2.21253802192347e-05,-1.52025407194722e-08,-4.30380847271003e-05,-2.10162423986529e-08,-3.30056396570351e-05,-4.12865930361608e-08,-7.94067399726809e-05,-2.9259887813834e-08,-3.82137817025994e-05
0.01,0,0,2.56260259870977e-09,0,2.29264703231457e-09,3.11030538465479e-06,1.93636032230969e-09,5.43370451651455e-06,4.0754396086969e-09,9.2547596267612e-06,1.79825991779012e-09,6.01984333256341e-06,6.24052484052167e-09,1.34239392984933e-05,2.50506673617358e-09,1.44187470321799e-06,8.48769772590599e-09,1.04286184807926e-05,1.24776634987672e-09,-8.23849504374542e-06,6.31591880128607e-09,-4.48407694209556e-06,-7.23841148274591e-09,-2.21802189003541e-05,-9.95807864018139e-09,-3.47330634578953e-05,-2.72203588342631e-08,-3.84555514067471e-05,-5.09364434441511e-08,-8.08819856991758e-05,-5.48617634009397e-08,-5.31039504071192e-05,-1.16109169957698e-07,-0.00013829310167858,-7.14876311527515e-08,-5.974648330857e-05
0.012,0,0,4.89726388131348e-09,0,4.04369582625812e-09,5.46717244539995e-06,3.03464711094372e-09,9.19976416608626e-06,6.9772543146035e-09,1.50454309450926e-05,3.32998734524621e-09,8.37882750324028e-06,1.12411104652074e-08,1.93632985873101e-05,4.76216760801535e-09,-1.01248296242452e-06,1.41441800586271e-08,1.08045993027342e-05,-1.00310316555786e-09,-1.70531357559638e-05,3.51330401078689e-09,-1.62768153846693e-05,-2.36435644281338e-08,-3.76569416562875e-05,-4.03546079455764e-08,-6.49948865921674e-05,-6.70654913267376e-08,-5.96566891412609e-05,-1.34013084182234e-07,-0.000134446928813503,-1.1964075080714e-07,-7.81669407744365e-05,-2.72063247926954e-07,-0.000217904743000254,-1.49127042453299e-07,-8.6307221138604e-05
0.014,0,0,7.1229797058111e-09,0,5.83461774804335e-09,6.70885947963177e-06,4.34041471687755e-09,1.11924808442883e-05,1.01995461009643e-08,1.79976848667236e-05,5.13536620323903e-09,9.25365416107027e-06,1.66007057595394e-08,2.12005923258967e-05,6.48696075122978e-09,-4.68121091221329e-06,1.76764638499432e-08,5.48773177493724e-06,-8.72425030636747e-09,-2.80021699778127e-05,-1.22703450064104e-08,-3.6553544691332e-05,-5.72757525113361e-08,-5.6546713365824e-05,-1.08656078483756e-07,-0.000107678732249053,-1.39752198839747e-07,-8.52899805032664e-05,-2.95261768702169e-07,-0.000205266669520434,-2.31250790105031e-07,-0.000108363055373621,-5.56651671417861e-07,-0.000319975379500319,-2.79118754710684e-07,-0.000118087509560171
0.016,0,0,8.51950520058508e-09,0,7.17555266342003e-09,6.83726646101596e-06,5.69659680514106e-09,1.11327304116878e-05,1.32574713499991e-08,1.71950293507728e-05,7.12356074489433e-09,7.07669488300944e-06,2.0900877690315e-08,1.61846425214177e-05,5.64230906947279e-09,-1.13255913979667e-05,1.45495120272429e-08,-9.3271144437795e-06,-2.58838679917433e-08,-4.12681840466735e-05,-5.00390476501268e-08,-6.85755577236715e-05,-1.13378127088833e-07,-7.78248509095025e-05,-2.3103356912798e-07,-0.00016496531017542,-2.54769033010879e-07,-0.00011429595718369,-5.62462844289881e-07,-0.000294452858906799,-4.02923579927906e-07,-0.000142613054804567,-1.01147775665744e-06,-0.000444593890894044,-4.75291163878424e-07,-0.000154103902410388
0.018,0,0,9.43225024245877e-09,0,8.39061957773655e-09,6.03250732370231e-06,7.4400556173795e-09,9.13662063082243e-06,1.67342361306018e-08,1.25407223565764e-05,9.20839521441992e-09,1.12113351722781e-06,2.34390542081981e-08,3.0974108524982e-06,-5.87220532879074e-10,-2.23886724645305e-05,-5.73929652474252e-10,-3.64395360227015e-05,-5.88108856507528e-08,-5.84363249360523e-05,-1.22266563525873e-07,-0.000116293788672393,-1.99045024346065e-07,-0.000101937910846087,-4.24838344641582e-07,-0.000240211029987137,-4.14116837345118e-07,-0.000145072047041263,-9.52335565684898e-07,-0.000403139364857408,-6.32075082697727e-07,-0.000178287147531102,-1.64983264774826e-06,-0.000590102553937996,-7.338362502508e-07,-0.000191492011544435
0.02,0,0,1.22905958930889e-08,0,1.19024166983229e-08,3.84180630850262e-06,1.1658473315371e-08,4.66762205376186e-06,2.39498980470816e-08,3.35859671255586e-06,1.08495975269007e-08,-8.55752615810273e-06,2.51972791636582e-08,-1.88014803989607e-05,-1.66536523841034e-08,-3.82816664024845e-05,-3.41103441290802e-08,-7.74723833313095e-05,-1.17762417000863e-07,-8.07235311344376e-05,-2.46615671852374e-07,-0.000182435765831769,-3.24843278724025e-07,-0.000129674187050068,-7.14096185956965e-07,-0.000336349597389448,-6.18671729211026e-07,-0.000177147269669915,-1.48294510840327e-06,-0.00053301494203959,-9.06487454095016e-07,-0.000213448744563786,-2.47524776411963e-06,-0.000755993314341147,-1.03997735424258e-06,-0.000227972967604049
0.022,0,0,1.94865844327117e-08,0,1.95693945812225e-08,2.15611814673979e-07,1.92867183349717e-08,-2.59003684720532e-06,3.59539400358391e-08,-1.11289963958733e-05,9.03990893227427e-09,-2.29746380386185e-05,2.14787195585941e-08,-5.10696688778361e-05,-5.07309329767423e-08,-5.92855108465812e-05,-9.96394306847308e-08,-0.000133641037923704,-2.11621411759214e-07,-0.000107345016105772,-4.45358664673595e-07,-0.000267558946855858,-4.99771074680909e-07,-0.000160738937967723,-1.13107055065168e-06,-0.000454176170026891,-8.79359769481564e-07,-0.00021128048280254,-2.19874761862897e-06,-0.000686123491908598,-1.23993561939805e-06,-0.000249777200469094,-3.54714185976913e-06,-0.000946138165282728,-1.4095244595009e-06,-0.00026541534876531
0.024,0,0,3.07802942392625e-08,0,3.02501909799413e-08,-5.20929610071167e-06,2.7480333409229e-08,-1.31660761377035e-05,4.59276440868262e-08,-3.16584892455508e-05,-4.75363413172128e-09,-4.22507353829723e-05,-4.87678126116182e-09,-9.42937108613138e-05,-1.14204952752591e-07,-8.50349612351857e-05,-2.25299423308719e-07,-0.000205047838079004,-3.5053329229511e-07,-0.000137717605026258,-7.55917755124664e-07,-0.000371206078935637,-7.33270812561369e-07,-0.000194776312236667,-1.7277437514554e-06,-0.000593652550225696,-1.2190267168786e-06,-0.000248913025823702,-3.18602809311468e-06,-0.000864893543949126,-1.6768920566474e-06,-0.000290550598384891,-5.00077099752607e-06,-0.00116658053231403,-1.89273280127735e-06,-0.000307571734786731
0.026,0,0,4.46489011487039e-08,0,4.06923004223393e-08,-1.25341661477462e-05,3.03449187647041e-08,-2.69926231364226e-05,4.21212244811294e-08,-5.78308491441346e-05,-4.10858254772328e-08,-6.54999759285709e-05,-7.71505990993003e-08,-0.000147136626143602,-2.19599348982752e-07,-0.000114748535115594,-4.48777420082558e-07,-0.000290083762940292,-5.51673474301817e-07,-0.000172210443409979,-1.23838489498432e-06,-0.000492878971843725,-1.05387360069594e-06,-0.000233551576862389,-2.59812372122962e-06,-0.00075622276351121,-1.67514562434887e-06,-0.000291884904183229,-4.57669072349697e-06,-0.00107228238710555,-2.25540146629317e-06,-0.000337008275801508,-7.00632651255194e-06,-0.00142138360233986,-2.52825061416117e-06,-0.000355485115729252
0.028,0,0,6.03147254513544e-08,0,4.92450689831449e-08,-2.05974824950616e-05,2.47438808070624e-08,-4.2387764203989e-05,1.7266529088199e-08,-8.71672878181379e-05,-1.08519919813115e-07,-9.19570941838282e-05,-2.14874139643121e-07,-0.000206950150313247,-3.83365836589954e-07,-0.000148825389866277,-8.12303870752474e-07,-0.000387071615943373,-8.45248703279207e-07,-0.000212348916119334,-1.97339452105888e-06,-0.000632728568071925,-1.50673752537969e-06,-0.000278987670442959,-3.86992050287595e-06,-0.000943731907414743,-2.29455103171168e-06,-0.00034157706810591,-6.54182685835266e-06,-0.00131108972393054,-3.0147721838155e-06,-0.000389674121031635,-9.77238520752713e-06,-0.00171367412585196,-3.35344737281269e-06,-0.000409418718189912
0.03,0,0,7.86133951366975e-08,0,5.71612808750921e-08,-2.85039011159348e-05,1.20848893118318e-08,-5.78145065366691e-05,-2.80213159067248e-08,-0.00011726931615134,-2.1180184780104e-07,-0.000120550995458484,-4.31460627826175e-07,-0.000271253270333282,-6.30543314299367e-07,-0.000188191550120649,-1.36473522706048e-06,-0.000494945517594792,-1.27438317275007e-06,-0.000259650543112639,-3.05477408429091e-06,-0.0007908651220801,-2.13775090953068e-06,-0.000331937365607058,-5.68589118295132e-06,-0.00115709909477295,-3.13116362694171e-06,-0.000398914767926222,-9.28622305314559e-06,-0.00158353808790337,-4.02555481160499e-06,-0.00045028107276333,-1.3579088230741e-05,-0.00204762858313844,-4.44550432826751e-06,-0.000471401767060597
0.032,0,0,9.91762227552513e-08,0,6.40701977171081e-08,-3.63958901775929e-05,-8.51156006206153e-09,-7.35047446009237e-05,-9.73281714906986e-08,-0.000148380500191055,-3.57345296250922e-07,-0.000151093181072473,-7.41265930169097e-07,-0.000339622589454851,-9.76901991644538e-07,-0.000231772034361482,-2.1442915456058e-06,-0.000612324894435178,-1.87371905697609e-06,-0.000313614812869093,-4.57045110782625e-06,-0.00096620529322715,-3.01151470964137e-06,-0.000393437374935977,-8.2096354833711e-06,-0.00139670807997149,-4.26949539527833e-06,-0.000465650184078111,-1.30632280938529e-05,-0.00189180179795274,-5.38105925158837e-06,-0.000520561128780026,-1.87746999149481e-05,-0.00242709700455142,-5.90037005493236e-06,-0.000543097064730005
0.034,0,0,1.20875261453398e-07,0,6.70060211832104e-08,-4.50185544564908e-05,-4.26972938879508e-08,-9.05206536523436e-05,-2.01344903474989e-07,-0.000181928109210087,-5.53986830147845e-07,-0.000183678661663609,-1.16384997609272e-06,-0.000412949105317081,-1.43257452668045e-06,-0.000278526601739952,-3.18740624996531e-06,-0.000738908860325519,-2.67044775170644e-06,-0.000373089554424362,-6.60184752880673e-06,-0.00115776281800221,-4.19407463194593e-06,-0.000463472663831284,-1.16118706943341e-05,-0.00166233351668023,-5.81925106722739e-06,-0.000543178179667412,-1.81634783668082e-05,-0.00223730622466939,-7.20708954843671e-06,-0.000602296986426319,-2.57768491748355e-05,-0.00285528348523682,-7.84565471008285e-06,-0.000626266221320255
0.036,0,0,1.43853786886371e-07,0,6.50116097586797e-08,-5.43981671039023e-05,-9.33343739163557e-08,-0.000108925643284963,-3.47568360475756e-07,-0.000218157640313525,-8.13448891147012e-07,-0.000218759894606015,-1.72674445444901e-06,-0.00049214134459857,-2.0262592075215e-06,-0.000329197083079749,-4.55678111868185e-06,-0.000876076316879116,-3.70483401982183e-06,-0.000438134742358698,-9.25665533325681e-06,-0.00136647143505332,-5.7367701832036e-06,-0.000541151008020878,-1.60651919252967e-05,-0.00195397496245764,-7.86440192106983e-06,-0.000630843473262763,-2.48706314803656e-05,-0.00262011124959419,-9.64008414843501e-06,-0.000696246565559402,-3.50170239127008e-05,-0.00333335532098597,-1.04321497394165e-05,-0.000722162418386863
0.038,0,0,1.69074311584857e-07,0,5.94010256886956e-08,-6.41439652588446e-05,-1.6039108325182e-07,-0.000128377430177225,-5.41863961453775e-07,-0.000256842367256666,-1.15219456593712e-06,-0.000256992509398827,-2.46291088678605e-06,-0.000577875566759946,-2.79560408593146e-06,-0.000384816137552877,-6.33418669751928e-06,-0.00102550534377285,-5.03674551036904e-06,-0.000509636766123544,-1.26843113815177e-05,-0.00159456821709349,-7.71238269507984e-06,-0.00062660131263862,-2.17909082311168e-05,-0.00227335285068401,-1.04722751725417e-05,-0.000727357001766401,-3.34622105166517e-05,-0.00303979778479289,-1.27250037086137e-05,-0.000799550649887724,-4.68120775373811e-05,-0.00385772765836933,-1.36971264538861e-05,-0.000827495170370734
0.04,0,0,1.97059001129364e-07,0,4.82088613003999e-08,-7.46995324287979e-05,-2.49243977758484e-07,-0.000149376692286006,-7.95454188562285e-07,-0.000298669178681231,-1.58528850050675e-06,-0.000298463831034612,-3.4118274137073e-06,-0.000671129363918689,-3.78547870627492e-06,-0.000445981956124555,-8.62228064942702e-06,-0.00118900402803067,-6.74554181388823e-06,-0.000588530800626873,-1.70751925193693e-05,-0.00184455741730958,-1.02103378961212e-05,-0.000720049803716928,-2.90513185329605e-05,-0.00262226421343457,-1.36884878572749e-05,-0.000830955072380235,-4.42134879085881e-05,-0.00349543062396517,-1.64458568345674e-05,-0.000908671114423037,-6.14093381715428e-05,-0.00442359968164273,-1.76100861233566e-05,-0.000938285931866953
