time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,3.21593080559439e-13,0,3.26842107714455e-13,-2.21890614124766e-09,3.37491547643519e-13,-2.83926010949262e-09,6.86596923498445e-13,-1.97836431856327e-09,3.87003719049034e-13,5.5673377283669e-09,1.10945726106279e-12,1.40977880484027e-08,4.58717992222447e-13,2.91231074251324e-08,1.60895635061437e-12,5.8156323136525e-08,5.36506153225113e-13,5.64948547156608e-08,2.25574255487344e-12,1.07011295180982e-07,7.41415515413869e-13,2.02637229229294e-08,2.93836966656121e-12,2.63626713024648e-08,-4.98074058862015e-14,-2.33555645400797e-07,-1.55592682392827e-12,-4.7923508179796e-07,-1.22002782240078e-11,-8.29013758975044e-07,-2.72900758860598e-11,-1.62186242936858e-06,-3.63885131937506e-11,-1.34299006880128e-06
0.004,0,0,8.90833605242403e-12,0,9.03531997098824e-12,-7.50913610429989e-09,9.28709867909884e-12,1.95402035319271e-09,1.87918161132041e-11,3.75085113633223e-08,1.02563134743512e-11,1.03698994785714e-07,2.95025658386382e-11,2.20323940293112e-07,1.10969188809317e-11,2.61638902840007e-07,4.16368314519018e-11,5.17245709059779e-07,1.35489641817759e-11,2.80333324062166e-07,5.84148285363215e-11,5.95542959295718e-07,1.76976976096621e-11,-2.59699067721959e-07,5.94919583688572e-11,-3.3721147493748e-07,-3.7603459706952e-11,-1.78303959729853e-06,-9.01137360982205e-11,-3.23088413672276e-06,-2.98803127404817e-10,-4.03638358782547e-06,-5.55729076848591e-10,-8.11924936953342e-06,-5.80795028955078e-10,-5.37588079552868e-06
0.006,0,0,7.24662178840024e-11,0,7.30128474813374e-11,7.46266880630022e-08,7.37316953725277e-11,1.96629766451123e-07,1.46763097986926e-10,4.68135579181663e-07,7.29491448331429e-11,6.07740535836243e-07,2.19283779054649e-10,1.24499823036688e-06,7.36958183022943e-11,8.6946393582044e-07,3.05228365295008e-10,1.91488933984126e-06,9.91932274333051e-11,2.52205908370441e-07,3.97449960318765e-10,1.20091336191413e-06,4.13585415685782e-11,-1.98470486037605e-06,2.10710093054984e-10,-2.60683201394053e-06,-5.42594820722054e-10,-5.83173813775811e-06,-9.66022173224005e-10,-1.05810065072737e-05,-1.89215638390092e-09,-9.99861647869641e-06,-3.48896302544002e-09,-2.19257053014192e-05,-2.93381921038591e-09,-1.20945510207998e-05
0.008,0,0,3.02198896255739e-10,0,2.94469283162731e-10,5.7625956331862e-07,2.80787075273525e-10,1.11383894228168e-06,5.5737028788261e-10,2.09465626288204e-06,2.48255161882364e-10,1.80696836007448e-06,8.19213189606066e-10,3.80504116703044e-06,2.88676931625799e-10,1.33696478829879e-06,1.1443632781484e-09,4.0703625883626e-06,3.17431194376672e-10,-1.20385603558013e-06,1.22525792394071e-09,6.09475093389128e-07,-3.63680211729649e-10,-6.06949061007441e-06,-1.6763390161975e-10,-8.58184092121922e-06,-2.7395161066688e-09,-1.24453718794537e-05,-4.81006810312088e-09,-2.42086342884471e-05,-6.64945920735519e-09,-1.8565371383893e-05,-1.30629396639335e-08,-4.46656465684177e-05,-9.25767644505571e-09,-2.14948636962503e-05
0.01,0,0,8.10787919633998e-10,0,7.25373299196776e-10,1.74953440247008e-06,6.12643518799315e-10,3.05643405724569e-06,1.28942838236148e-09,5.2057535234828e-06,5.68949653197839e-10,3.38611514301596e-06,1.9744410173142e-09,7.55086670923431e-06,7.92580813485072e-10,8.11006545976225e-07,2.68541823176746e-09,5.86597218233893e-06,3.94759409780473e-10,-4.63414548323227e-06,1.99823740342869e-09,-2.52234367947494e-06,-2.29024607513642e-09,-1.24762116716894e-05,-3.15080358619702e-09,-1.95371131544077e-05,-8.6123729313968e-09,-2.16308216063165e-05,-1.61160420574415e-08,-4.5495296519828e-05,-1.73577552008236e-08,-2.9870229674187e-05,-3.67360136111206e-08,-7.77881940062988e-05,-2.26178942765659e-08,-3.36064769954541e-05
0.012,0,0,1.54941276217754e-09,0,1.2793455218266e-09,3.07524195726651e-06,9.6008549818884e-10,5.1747889980587e-06,2.20744988861772e-09,8.46291215173053e-06,1.05353599788075e-09,4.71297683053454e-06,3.55645446092935e-09,1.08916091552968e-05,1.50665942024876e-09,-5.69599017317972e-07,4.47488467817565e-09,6.07733227730647e-06,-3.17480235022615e-10,-9.59230207707699e-06,1.11124131140991e-09,-9.15572030632642e-06,-7.48073817949323e-09,-2.11815972290605e-05,-1.2768199835391e-08,-3.65589514681276e-05,-2.12187810195245e-08,-3.3555927093811e-05,-4.24004509873113e-08,-7.5624465900163e-05,-3.78524503320769e-08,-4.39673562059928e-05,-8.60771465064401e-08,-0.000122567737497326,-4.7181105601198e-08,-4.85459492364708e-05
0.014,0,0,2.25348366648195e-09,0,1.8458592968678e-09,3.77363134099365e-06,1.37311078339725e-09,6.29558981099192e-06,3.22673212316392e-09,1.0123383011972e-05,1.6246357139087e-09,5.20496059747704e-06,5.25183800024124e-09,1.19248483249695e-05,2.05222714367438e-09,-2.63326793272915e-06,5.59197287202279e-09,3.08644036916235e-06,-2.76051726581619e-09,-1.57509358785635e-05,-3.88308092636094e-09,-2.05611848051926e-05,-1.8121492073218e-08,-3.18065743809239e-05,-3.4378122069254e-08,-6.0567700747322e-05,-4.42151278007257e-08,-4.79737278769401e-05,-9.34162751429472e-08,-0.000115458525340707,-7.31623872667696e-08,-6.09513488103637e-05,-1.76113518400334e-07,-0.000179978978706371,-8.83059288534955e-08,-6.64208449320895e-05
0.016,0,0,2.69508882089218e-09,0,2.26989559398254e-09,3.84576977799809e-06,1.80199388747945e-09,6.26182728335881e-06,4.19380660196511e-09,9.67163902666074e-06,2.25346494580816e-09,3.980282033685e-06,6.61169470713404e-09,9.10306353091378e-06,1.78470965639451e-09,-6.37069078007519e-06,4.60173293922545e-09,-5.24702326291359e-06,-8.18974872638322e-09,-2.32126821250947e-05,-1.5833344432275e-08,-3.85730562444702e-05,-3.5870894002527e-08,-4.37746442015421e-05,-7.30959818218081e-08,-9.27897158062353e-05,-8.06023834860322e-08,-6.42881161561877e-05,-1.77950525778221e-07,-0.000165622309947329,-1.27472161509689e-07,-8.0214946404127e-05,-3.20003595383957e-07,-0.000250071247168893,-1.50365414000626e-07,-8.66777750456467e-05
0.018,0,0,2.9835049462744e-09,0,2.65398624365058e-09,3.39297570863157e-06,2.35328443025013e-09,5.13882089990124e-06,5.29312971075843e-09,7.05328162683047e-06,2.91269759920921e-09,6.30128242881795e-07,7.41362545227158e-09,1.74115845312051e-06,-1.86678773475762e-10,-1.25935381641223e-05,-1.84502214464253e-10,-2.0497719968635e-05,-1.86073275838113e-08,-3.28691041545644e-05,-3.86856026971238e-08,-6.54135157934815e-05,-6.29726495662934e-08,-5.73368589516384e-05,-1.34409699332929e-07,-0.000135112590723333,-1.31011777248406e-07,-8.15974473118742e-05,-3.01288853387375e-07,-0.000226753010940034,-1.99961455851674e-07,-0.000100278647259637,-5.21945390945732e-07,-0.000331911209826997,-2.32151587641357e-07,-0.000107705262089815
