time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.28637231880183e-12,0,1.3073684273699e-12,-4.43781225997169e-09,1.3499661869772e-12,-5.67852018141729e-09,2.74638768666308e-12,-3.95672858207073e-09,1.54801487205398e-12,1.1134675470043e-08,4.43782903242013e-12,2.81955761062288e-08,1.83487196410732e-12,5.82462147209659e-08,6.43582538582692e-12,1.16312646024588e-07,2.1460246083078e-12,1.12989709034652e-07,9.02297019738023e-12,2.14022589630181e-07,2.96566205478793e-12,4.05274453574984e-08,1.17534786348173e-11,5.27253416924331e-08,-1.9922962807587e-13,-4.67111290449086e-07,-6.223707279605e-12,-9.58470163212267e-07,-4.88011127582319e-11,-1.65802751562753e-06,-1.09160303263443e-10,-3.24372485539783e-06,-1.45554052426468e-10,-2.68598013438766e-06
0.004,0,0,3.56333425556176e-11,0,3.61412782050267e-11,-1.50182691919986e-08,3.71483929823284e-11,3.9080452732666e-09,7.51672609193023e-11,7.50170284926211e-08,4.10252519151078e-11,2.07397988510164e-07,1.18010257777138e-10,4.40647876974583e-07,4.43876735000573e-11,5.23277785756881e-07,1.66547318268165e-10,1.0344913817054e-06,5.41958547331504e-11,5.60666603434892e-07,2.33659303448437e-10,1.19108583587126e-06,7.07907859266752e-11,-5.19398172959546e-07,2.37967819305589e-10,-6.74423030832698e-07,-1.5041383607343e-10,-3.56607913575809e-06,-3.60454930031116e-10,-6.46176821620604e-06,-1.1952124463258e-09,-8.07276696053998e-06,-2.22291619667722e-09,-1.62384984274269e-05,-2.32317999925905e-09,-1.07517613213795e-05
0.006,0,0,2.89864810866177e-10,0,2.92051327885143e-10,1.49253428269559e-07,2.94926717091967e-10,3.93259594409913e-07,5.87052263377595e-10,9.36271202602203e-07,2.91796512634033e-10,1.21548095920254e-06,8.77134926304767e-10,2.4899962362581e-06,2.94783217963725e-10,1.73892743667502e-06,1.220913205605e-09,3.82977789381713e-06,3.96772820743066e-10,5.04411188818411e-07,1.58979944700043e-09,2.40182545839918e-06,1.65434004861234e-10,-3.96940990071488e-06,8.42839991109763e-10,-5.21366485946988e-06,-2.17037891917156e-09,-1.16634751044116e-05,-3.86408797483111e-09,-2.11620119061287e-05,-7.56862362718733e-09,-1.99972303632196e-05,-1.39558488772464e-08,-4.38514066286327e-05,-1.17352739649429e-08,-2.41890990763941e-05
0.008,0,0,1.20879478667769e-09,0,1.17787630997264e-09,1.15251931751056e-06,1.12314746568401e-09,2.22767787028261e-06,2.22947955768427e-09,4.18931194381491e-06,9.93019971523159e-10,3.61393503173859e-06,3.27685053962572e-09,7.61007911727518e-06,1.1547070618051e-09,2.67392614500624e-06,4.57744984359337e-09,8.14071841876281e-06,1.26972326936175e-09,-2.40771518050286e-06,4.90102682796004e-09,1.21894209820475e-06,-1.45472183014241e-09,-1.21389800508508e-05,-6.70538345756038e-10,-1.7163685166558e-05,-1.09580577446997e-08,-2.48907351656046e-05,-1.92402616981105e-08,-4.84172599331949e-05,-2.65978165688168e-08,-3.71307280960783e-05,-5.22517230945704e-08,-8.93312687817001e-05,-3.70306780714307e-08,-4.29897113057548e-05
0.01,0,0,3.24314546762512e-09,0,2.90148710790533e-09,3.49906773673949e-06,2.45056850315877e-09,6.11286450019092e-06,5.1577028888321e-09,1.04114985528347e-05,2.27579482959084e-09,6.77221912571899e-06,7.89774877082541e-09,1.51017114012332e-05,3.17031682881432e-09,1.62199847263018e-06,1.07416482886365e-08,1.17319101585452e-05,1.57902632247157e-09,-9.26829856528229e-06,7.99291765924384e-09,-5.04472015697079e-06,-9.16098221066926e-09,-2.49524109561236e-05,-1.26032204140597e-08,-3.90742334090591e-05,-3.44494353930185e-08,-4.32616041549662e-05,-6.44640799936307e-08,-9.09905503122449e-05,-6.9430890399637e-08,-5.97404012178304e-05,-1.46943813110013e-07,-0.000155576284175396,-9.04714097892303e-08,-6.72128918278744e-05
0.012,0,0,6.19761766937569e-09,0,5.11735225133236e-09,6.15047272872312e-06,3.84031827482414e-09,1.03495536084431e-05,8.82975089921275e-09,1.6925776738584e-05,4.21412640770805e-09,9.42590788899326e-06,1.42257422507445e-08,2.1783123494473e-05,6.0265985578944e-09,-1.13924172366445e-06,1.78994148642426e-08,1.21545409181566e-05,-1.26996869406165e-09,-1.91846121765366e-05,4.44483094411312e-09,-1.83115409017439e-05,-2.99229005070062e-08,-4.2363135775572e-05,-5.10727626714557e-08,-7.31179063615696e-05,-8.4874813705098e-08,-6.7111720786655e-05,-1.69601303992111e-07,-0.000151248774531083,-1.51409198120503e-07,-8.7934531268845e-05,-3.44307398076371e-07,-0.000245135129510964,-1.88723681171603e-07,-9.70917077720697e-05
0.014,0,0,9.0138107762195e-09,0,7.38333243539525e-09,7.54721624698306e-06,5.49236567980089e-09,1.25910896709237e-05,1.29067588652164e-08,2.02466012888677e-05,6.49847423273043e-09,1.04097855926139e-05,2.10070732745755e-08,2.38494051789772e-05,8.20875518313009e-09,-5.26663938360077e-06,2.23674493292014e-08,6.17253732521475e-06,-1.1042196112311e-08,-3.15018590152912e-05,-1.55327100606548e-08,-4.11226155609738e-05,-7.24856438234336e-08,-6.36129607647362e-05,-1.37512115250939e-07,-0.00012113536891734,-1.76859266014942e-07,-9.59470929869397e-05,-3.73662987336838e-07,-0.000230916594761074,-2.92647367075532e-07,-0.000121902229511963,-7.04449521481985e-07,-0.000359957018259563,-3.53221117870418e-07,-0.000132841201344022
0.016,0,0,1.07800363507683e-08,0,9.07931869246088e-09,7.69141183954566e-06,7.2077823625322e-09,1.25234201735471e-05,1.6774781759082e-08,1.93428623430957e-05,9.01364656372723e-09,7.9602527846982e-06,2.64460100752875e-08,1.82054402683957e-05,7.13841392854557e-09,-1.27415807383552e-05,1.84057838248893e-08,-1.04948031771274e-05,-3.27591809122731e-08,-4.64252807776633e-05,-6.33340997082732e-08,-7.71466004494511e-05,-1.43482313295119e-07,-8.754882808889e-05,-2.92382151526575e-07,-0.000185579277936486,-3.2240570282115e-07,-0.000128575426216913,-7.11795218354388e-07,-0.000331243547115368,-5.09882424846559e-07,-0.000160428891705847,-1.2800006606351e-06,-0.000500140393351847,-6.01454456539822e-07,-0.000173354512422506
0.018,0,0,1.19334391559718e-08,0,1.06154700248942e-08,6.78568113613109e-06,9.41277958284981e-09,1.02771603428957e-05,2.11716450467933e-08,1.41057271465111e-05,1.16502656546874e-08,1.25967137388135e-06,2.96528851506436e-08,3.48100231883859e-06,-7.4759734764968e-10,-2.51873897195934e-05,-7.40209455417531e-10,-4.09968045354709e-05,-7.44292349783962e-08,-6.57379578673602e-05,-1.54742949015526e-07,-0.000130827806081289,-2.51886899444014e-07,-0.000114672787814762,-5.37632900208215e-07,-0.000270224724940553,-5.24037822700594e-07,-0.000163193399686514,-1.20513765734024e-06,-0.000453503899861294,-7.99831777571471e-07,-0.000200555508662294,-2.08774861565333e-06,-0.000663818473979693,-9.28590518028692e-07,-0.000215408687536544
0.02,0,0,1.55486528793552e-08,0,1.50577051424554e-08,4.32066299335112e-06,1.47492255828035e-08,5.24874333802744e-06,3.02986609474822e-08,3.77457576814648e-06,1.37241027019755e-08,-9.62942792363724e-06,3.18698717011038e-08,-2.11566365579139e-05,-2.10833558296131e-08,-4.30665084756432e-05,-4.31903458615227e-08,-8.7158758242345e-05,-1.49030678948833e-07,-9.08086806078972e-05,-3.12107298233734e-07,-0.000205233973156967,-4.11065566801707e-07,-0.000145871309174928,-9.03656046263304e-07,-0.000378370992393416,-7.82853020000461e-07,-0.000199270708261626,-1.87652517725755e-06,-0.000599595877145676,-1.14701803341737e-06,-0.000240102899006152,-3.13211892636323e-06,-0.000850417539422372,-1.31591198982359e-06,-0.000256439455825561
0.022,0,0,2.46526200539244e-08,0,2.47574621410132e-08,2.40640646244236e-07,2.43994071074171e-08,-2.91701196342329e-06,4.54824254946634e-08,-1.2525316248252e-05,1.14282480193725e-08,-2.58491742602362e-05,2.71508698738445e-08,-5.74594990070139e-05,-6.4212834625215e-08,-6.66947568234468e-05,-1.2613008794758e-07,-0.00015034736795881,-2.678008801395e-07,-0.000120754237361628,-5.63606491821956e-07,-0.000300991267473774,-6.32396215223552e-07,-0.000180812387194452,-1.43126269301075e-06,-0.000510911190050425,-1.1126634526991e-06,-0.000237660550911833,-2.78218149536253e-06,-0.000771816866920114,-1.56885387896989e-06,-0.000280959741154283,-4.48824949852671e-06,-0.00106429096614181,-1.78340446912194e-06,-0.000298548343806922
0.024,0,0,3.8940538766657e-08,0,3.82687975463778e-08,-5.86296991652815e-06,3.47616261352062e-08,-1.48159574609476e-05,5.8090078093966e-08,-3.56222618528465e-05,-6.03779843840493e-09,-4.75349794861999e-05,-6.22489396345879e-09,-0.000106087045068762,-1.44543988678829e-07,-9.56609371840135e-05,-2.85169491302198e-07,-0.000230676993600515,-4.43572473055818e-07,-0.000154918142920673,-9.56589638784722e-07,-0.000417584036294368,-9.2781475271885e-07,-0.000219095158495123,-2.18621033022671e-06,-0.000667800520753656,-1.54235890438532e-06,-0.000279983808367001,-4.03124858726497e-06,-0.000972896484848363,-2.12158996147342e-06,-0.000326813201458414,-6.32722351768329e-06,-0.00131223443945,-2.39463287932963e-06,-0.000345956309116529
0.026,0,0,5.64834275634269e-08,0,5.14733626652867e-08,-1.41040319616971e-05,3.83737717823028e-08,-3.03716442497341e-05,5.32475570097478e-08,-6.50671520224559e-05,-5.20326609685065e-08,-7.36900468554782e-05,-9.77242767388658e-08,-0.000165534674108371,-2.7792258685691e-07,-0.000129085501868763,-5.67999498889682e-07,-0.000326336527653614,-6.98070632951487e-07,-0.000193715144926734,-1.56708577384057e-06,-0.00055445024491342,-1.33340668849393e-06,-0.000262704875000517,-3.28742218159027e-06,-0.000850661230852699,-2.11932918695754e-06,-0.000328309748751147,-5.79056979357249e-06,-0.00120615864936246,-2.85332956223131e-06,-0.000379056776985715,-8.86429162479322e-06,-0.00159881524912067,-3.19845995126543e-06,-0.000399835947407743
0.028,0,0,7.62953018205421e-08,0,6.22804265606099e-08,-2.31757963398037e-05,3.12647675324666e-08,-4.76918166874734e-05,2.17541564588475e-08,-9.80711191702302e-05,-1.37392932620147e-07,-0.0001034531723312,-2.72064209515133e-07,-0.00023282247423453,-4.85161842100177e-07,-0.000167417015950744,-1.02805114834455e-06,-0.000435437929789232,-1.06950460655996e-06,-0.000238860638954204,-2.49710157460018e-06,-0.000711757787516437,-1.90628734901896e-06,-0.000313804069970906,-4.89643909229303e-06,-0.00106156631957029,-2.90279588624731e-06,-0.000384191072199338,-8.27653122036238e-06,-0.00147474937138752,-3.81375820557916e-06,-0.000438278878418932,-1.23632151479339e-05,-0.00192754634758623,-4.24211191351158e-06,-0.000460482390045878
0.03,0,0,9.94321638224183e-08,0,7.22742695126973e-08,-3.20709386032736e-05,1.52156205193038e-08,-6.50472180167541e-05,-3.56117818826681e-08,-0.00013193556043966,-2.68121629521084e-07,-0.000135619027452169,-5.46212590775646e-07,-0.000305158548557912,-7.97936951649186e-07,-0.000211696699490917,-1.72712658657682e-06,-0.000556780679458532,-1.61242020978795e-06,-0.00029206109833379,-3.86531213518343e-06,-0.000889628467020414,-2.70448020163168e-06,-0.000373351191084908,-7.19379772136328e-06,-0.00130154654118512,-3.96092607039571e-06,-0.000448667585167006,-1.17480882423808e-05,-0.00178116458857371,-5.09206897854944e-06,-0.000506427845206076,-1.71782165073552e-05,-0.00230312062270605,-5.62316446188098e-06,-0.000530177264482593
