time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,5.14552730845863e-12,0,5.22951236357334e-12,-8.87565718951206e-09,5.39990466153714e-12,-1.13570820960673e-08,1.09856319472144e-11,-7.91348601235134e-09,6.19210525714763e-12,2.22694334681227e-08,1.77514473401613e-11,5.63913609983213e-08,7.33954210867396e-12,1.16492859560101e-07,2.57434918357135e-11,2.32626151035798e-07,8.58416190143874e-12,2.25980251273067e-07,3.60921475970269e-11,4.28046757653006e-07,1.18627359196239e-11,8.10551868020175e-08,4.70142620454346e-11,1.05451066370533e-07,-7.96924483796348e-13,-9.34226035748869e-07,-2.48950131385761e-11,-1.91694741818333e-06,-1.95205893781356e-10,-3.31606728579522e-06,-4.36644440690848e-10,-6.48747369491692e-06,-5.82220513842452e-10,-5.37198012533065e-06
0.004,0,0,1.42535545778764e-10,0,1.44567321913074e-10,-3.00368225159196e-08,1.48595848305145e-10,7.8159038108355e-09,3.00673661007533e-10,1.500344826785e-07,1.64103565467592e-10,4.14797998264636e-07,4.72048367848832e-10,8.81300239087988e-07,1.77553563345896e-10,1.04656187244245e-06,6.66199749835227e-10,2.068995295439e-06,2.16786896309712e-10,1.12134201774586e-06,9.34652028297788e-10,2.38218933205305e-06,2.83167950822208e-10,-1.03879869081976e-06,9.51887927060994e-10,-1.34884935990039e-06,-6.01661833165681e-10,-7.13220494358945e-06,-1.44183851984707e-09,-1.2923626374599e-05,-4.78092692540455e-09,-1.61456655947018e-05,-8.89181467996761e-09,-3.24772586265294e-05,-9.29289018052087e-09,-2.15037193648634e-05
0.006,0,0,1.15949024156845e-09,0,1.16823669023743e-09,2.98507317329306e-07,1.17973891603448e-09,7.86522261092171e-07,2.34827341871362e-09,1.87255266992855e-06,1.16721988182458e-09,2.43098021609103e-06,3.50863878661901e-09,4.980031183137e-06,1.17916878912839e-09,3.47789267941669e-06,4.88379294124141e-09,7.6596341255749e-06,1.58713866876038e-09,1.00885602483384e-06,6.35939082901517e-09,4.80373048174809e-06,6.61780765734462e-10,-7.93887009204233e-06,3.37151862182678e-09,-1.04274002348078e-05,-8.68169648682262e-09,-2.33272270464543e-05,-1.54567105882168e-08,-4.23245437127248e-05,-3.02754338963863e-08,-3.99950938049478e-05,-5.58251391893204e-08,-8.77041153823211e-05,-4.69427885064509e-08,-4.83790695813392e-05
0.008,0,0,4.8353920130292e-09,0,4.71171809419035e-09,2.30505339697916e-06,4.49280216361624e-09,4.45538917267276e-06,8.91834125270629e-09,8.37869796098776e-06,3.97228790443783e-09,7.22795719509901e-06,1.31080402622779e-08,1.52203423150563e-05,4.61905761416931e-09,5.34797609889602e-06,1.83107052322547e-08,1.62817205051419e-05,5.07919121783124e-09,-4.81538580408116e-06,1.96052536147439e-08,2.43806948840627e-06,-5.81883460945482e-09,-2.4278257632196e-05,-2.68162121953986e-09,-3.43278084144964e-05,-4.38338595573634e-08,-4.97824828241396e-05,-7.6963969087511e-08,-9.68364506360608e-05,-1.06396839635983e-07,-7.42634397531077e-05,-2.09017378627957e-07,-0.000178666826066801,-1.48131598066759e-07,-8.59819993093936e-05
0.01,0,0,1.29734890879417e-08,0,1.16068293343289e-08,6.99821448372104e-06,9.80311777807109e-09,1.22258787139169e-05,2.06325102116437e-08,2.08232847307996e-05,9.10398892610847e-09,1.35446971686919e-05,3.15935716250575e-08,3.0203981307452e-05,1.26822380223194e-08,3.24424526053842e-06,4.29702281740173e-08,2.3464493694531e-05,6.31712353037569e-09,-1.85366939012452e-05,3.19756749149903e-08,-1.00892758948594e-05,-3.6644799284757e-08,-4.99058612206907e-05,-5.0412804242921e-08,-7.8150118752189e-05,-1.37805866065312e-07,-8.65259156004711e-05,-2.57870905366823e-07,-0.00018198649352132,-2.77745437235322e-07,-0.000119485574928986,-5.87817961998088e-07,-0.00031116349136371,-3.61917793451051e-07,-0.000134431751277056
0.012,0,0,2.47931790959564e-08,0,2.04719637566786e-08,1.23011754977641e-05,1.53636403793158e-08,2.06995098935187e-05,3.53238716642305e-08,3.38522699047489e-05,1.68588583290999e-08,1.88523423507914e-05,5.69104527596487e-08,4.35674125410613e-05,2.41092596857662e-08,-2.27819435197889e-06,7.16078794235414e-08,2.43101465163583e-05,-5.0778746607326e-09,-3.83698641915703e-05,1.77885427735813e-08,-3.66235565154463e-05,-1.1969742961477e-07,-8.47289141753364e-05,-2.04297515559603e-07,-0.000146240444076806,-3.39527646877524e-07,-0.00013422929433597,-6.78458045859383e-07,-0.000302509932150045,-6.05702327671234e-07,-0.00017587868175574,-1.37736370972214e-06,-0.000490293600667381,-7.54985950545138e-07,-0.000194195140964159
0.014,0,0,3.60613276073276e-08,0,2.95390384372069e-08,1.50948763329688e-05,2.19747415671014e-08,2.5182921446006e-05,5.16380036508204e-08,4.04944509092378e-05,2.59993472647233e-08,2.08203297779958e-05,8.40452189006416e-08,4.77005250578527e-05,3.28412221266563e-08,-1.05332558078594e-05,8.94915489804015e-08,1.23459798630537e-05,-4.41671726173183e-08,-6.30056012348189e-05,-6.21168063290568e-08,-8.22478545143642e-05,-2.89964070955303e-07,-0.000127231412921277,-5.50081118691052e-07,-0.000242281440627519,-7.07514994013604e-07,-0.000191905120949209,-1.4948040535397e-06,-0.000461857950071216,-1.17075217884756e-06,-0.000243821560628297,-2.81814704454881e-06,-0.000719958052901865,-1.41310245976407e-06,-0.00026570288625026
0.016,0,0,4.31313241607129e-08,0,3.63279187210296e-08,1.53834388237586e-05,2.88412037666887e-08,2.50478326778798e-05,6.71200115836861e-08,3.86873019167065e-05,3.60652418151101e-08,1.59212459207936e-05,1.05815979434112e-07,3.64125563610881e-05,2.85641123991674e-08,-2.54839502245099e-05,7.3660484420918e-08,-2.09902141551801e-05,-1.31040672515663e-07,-9.2854706634197e-05,-2.53325806698285e-07,-0.000154300668424692,-5.73988125060939e-07,-0.000175107696726069,-1.16963201132335e-06,-0.000371180150361974,-1.28980358164449e-06,-0.000257169445951594,-2.84755024354926e-06,-0.000662532093042555,-2.0398829127816e-06,-0.000320885845141587,-5.12079190981002e-06,-0.00100035710291722,-2.40627832510353e-06,-0.00034674218904918
0.018,0,0,4.77525263353098e-08,0,4.24801791593e-08,1.3571991929821e-05,3.76689926782955e-08,2.05552817264798e-05,8.4723216948302e-08,2.821283097743e-05,4.66198529360869e-08,2.51960101117769e-06,1.18666047358962e-07,6.96252150800306e-06,-2.97604017414514e-09,-5.03771313633584e-05,-2.90539726491082e-09,-8.19978577105756e-05,-2.97738180471947e-07,-0.000131483646723775,-6.18986050660548e-07,-0.000261671837717808,-1.00768342959602e-06,-0.000229362496082062,-2.15079044188247e-06,-0.000540488872525272,-2.09652550083472e-06,-0.000326416809904207,-4.82134418088457e-06,-0.000907084447278552,-3.20002390406893e-06,-0.000401155158724393,-8.35260517750585e-06,-0.00132776247993773,-3.71525146125801e-06,-0.000430868928303934
