time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.31720295923674e-11,0,1.33870228412152e-11,-1.42007705869957e-08,1.3823209894292e-11,-1.81709716670484e-08,2.81221069148473e-11,-1.26613262253618e-08,1.58511633101021e-11,3.5630390576032e-08,4.54419101609758e-11,9.02243968606813e-08,1.87884856315705e-11,1.86384892703058e-07,6.59007359573773e-11,3.72194488097003e-07,2.19745865316871e-11,3.61561254426042e-07,9.23922483687151e-11,6.84861273920785e-07,3.0367404480544e-11,1.29685725946089e-07,1.20351756736956e-10,1.68718351478305e-07,-2.04004652460317e-12,-1.49473214249833e-06,-6.37287162873746e-11,-3.06705531663831e-06,-4.99707348166223e-10,-5.30560286531444e-06,-1.11776561546768e-09,-1.03797529314849e-05,-1.49042564454949e-09,-8.59499845368025e-06
0.004,0,0,3.64860792321045e-10,0,3.70061673808207e-10,-4.80562052393559e-08,3.80373766024921e-10,1.2507472865861e-08,7.69660459372686e-10,2.40052086809876e-07,4.20069604249823e-10,6.63659448733737e-07,1.20834196050306e-09,1.41004176704345e-06,4.54497332884972e-10,1.67444333820881e-06,1.70532603230759e-09,3.31028207884121e-06,5.54926372899696e-10,1.79406780297281e-06,2.39250368379808e-09,3.81134438315256e-06,7.24842953186067e-10,-1.66206145504137e-06,2.43660147297768e-09,-2.15813851250684e-06,-1.54016486376953e-09,-1.14111240636196e-05,-3.69084557831723e-09,-2.06770292720667e-05,-1.223810052657e-08,-2.58319209428296e-05,-2.27609654915368e-08,-5.1961350481223e-05,-2.37874399835919e-08,-3.44042467271856e-05
0.006,0,0,2.96785339598913e-09,0,2.99023869251851e-09,4.77612722958408e-07,3.01967454169115e-09,1.25841523698604e-06,6.01066216978427e-09,2.99600087781135e-06,2.98760076589305e-09,3.88940153644484e-06,8.98070492533858e-09,7.96769826897945e-06,3.01816496819743e-09,5.56426441184779e-06,1.2500519363544e-08,1.22546715669336e-05,4.06240103987791e-09,1.61382294831035e-06,1.62772853295917e-08,7.68516976994349e-06,1.69349886669276e-09,-1.27017800792206e-05,8.6288059282983e-09,-1.66833175492795e-05,-2.22225640234618e-08,-3.73210898675768e-05,-3.95640640433409e-08,-6.7714728401593e-05,-7.74917064249427e-08,-6.39865018424872e-05,-1.42887571872556e-07,-0.000140315096393706,-1.20149556647205e-07,-7.73987940420147e-05
0.008,0,0,1.23754551363952e-08,0,1.205884268395e-08,3.6879775758799e-06,1.14984215979091e-08,7.12833603519466e-06,2.28246946656692e-08,1.34052294377574e-05,1.01660119746973e-08,1.15638278120834e-05,3.35471981398318e-08,2.43506717181633e-05,1.18214544106242e-08,8.55537971721764e-06,4.68620462843625e-08,2.60476910853336e-05,1.2998201496987e-08,-7.70529246068861e-06,5.01723223680788e-08,3.89856270346863e-06,-1.48972343996577e-08,-3.88425623876336e-05,-6.87304633985861e-09,-5.49210706284401e-05,-1.12190418113718e-07,-7.96425176284225e-05,-1.96984612448302e-07,-0.000154921025719453,-2.72293672285891e-07,-0.000118803186103433,-5.34930537182904e-07,-0.000285828017549959,-3.79087173944296e-07,-0.000137547686072113
0.01,0,0,3.31978620751331e-08,0,2.9699609448353e-08,1.11963676032082e-05,2.50827718311504e-08,1.95597854854524e-05,5.27928077025357e-08,3.3313995329839e-05,2.3294011377925e-08,2.16682473108118e-05,8.08397269842843e-08,4.83195155148253e-05,3.24513277046497e-08,5.18728669517876e-06,1.09946683288793e-07,3.75341989301102e-05,1.61545014704775e-08,-2.96586051745219e-05,8.17933670825498e-08,-1.61473556869135e-05,-9.37981661816285e-08,-7.98393342579906e-05,-1.29059671978802e-07,-0.000125026767566244,-3.52655004941171e-07,-0.000138414658851175,-6.59923620075774e-07,-0.000291128319596579,-7.10690112777937e-07,-0.000191130683163225,-1.50415769651988e-06,-0.000497758532481474,-9.26019835477829e-07,-0.00021503398552019
0.012,0,0,6.3423437291649e-08,0,5.23642996918652e-08,1.96788565743509e-05,3.92914085200164e-08,3.31134660565407e-05,9.0347896576898e-08,5.4153006109909e-05,4.31212270487504e-08,3.0154912471307e-05,1.45565664371173e-07,6.96889198676508e-05,6.16687170404796e-08,-3.65172167864915e-06,1.83139083421068e-07,3.88754217801298e-05,-1.30411487463184e-08,-6.13870831436832e-05,4.53720846567857e-08,-5.86031521757524e-05,-3.06330007553988e-07,-0.000135538146590221,-5.22902226639826e-07,-0.00023394551644534,-8.68709003896599e-07,-0.000214704277763701,-1.73597968596842e-06,-0.00048389531321057,-1.5495203417994e-06,-0.000281306633717587,-3.52385983977999e-06,-0.000784237827897682,-1.93129388707903e-06,-0.000310594091975818
0.014,0,0,9.21963617539846e-08,0,7.55102404560725e-08,2.41436098522827e-05,5.61597934383821e-08,4.0277809203484e-05,1.31992126600408e-07,6.47648432315068e-05,6.64631201493573e-08,3.32931929208735e-05,2.14840181220448e-07,7.6278562595113e-05,8.39423458759765e-08,-1.686322187872e-05,2.28667343272427e-07,1.97132733221393e-05,-1.13128478973756e-07,-0.000100791681739768,-1.59327715163919e-07,-0.000131597506976507,-7.41916091390555e-07,-0.000203505572653754,-1.40764855843381e-06,-0.00038755589050204,-1.80979682500684e-06,-0.000306920487398687,-3.82398091064234e-06,-0.000738718212752413,-2.99424273472143e-06,-0.000389924190419956,-7.20831222557744e-06,-0.00115146825791723,-3.6137790124638e-06,-0.000424903523045935
0.016,0,0,1.10166904703448e-07,0,9.27742498715141e-08,2.4596139717748e-05,7.36374219475548e-08,4.00458344333676e-05,1.71407380402177e-07,6.18467991219042e-05,9.21169369891816e-08,2.54381573399364e-05,2.70219894882797e-07,5.81806607250037e-05,7.28526228373232e-08,-4.07864732157156e-05,1.87713053625041e-07,-3.3650904937476e-05,-3.35466509490088e-07,-0.000148524239822998,-6.4887725503178e-07,-0.000246863616522362,-1.46822282604289e-06,-0.000280042991740345,-2.99230741097787e-06,-0.000593689410013443,-3.29826774424176e-06,-0.000411236038225943,-7.28259850974356e-06,-0.0010595656881829,-5.21539279538723e-06,-0.000513083016278651,-1.30942933140816e-05,-0.00159972102501424,-6.15160447163312e-06,-0.000554406171849036
0.018,0,0,1.21814387144969e-07,0,1.08355645230592e-07,2.16841859524411e-05,9.60802160947881e-08,3.28345998765778e-05,2.16126726327713e-07,4.50495077353577e-05,1.18931357758705e-07,3.97368714618173e-06,3.02551350886134e-07,1.1010992830968e-05,-8.0818444692422e-09,-8.06130421016897e-05,-8.86105346466434e-09,-0.000131289679860069,-7.61896559499982e-07,-0.000210284113558885,-1.5845717247917e-06,-0.000418609903295472,-2.57669363833658e-06,-0.000366747446456917,-5.50070123630507e-06,-0.000864402545175349,-5.35918242421221e-06,-0.000521869143010754,-1.23264260834364e-05,-0.00145048000457337,-8.17829414007834e-06,-0.000641302389119891,-2.13506975930678e-05,-0.00212297495136959,-9.49410760207536e-06,-0.000688776383900284
0.02,0,0,1.58631441296759e-07,0,1.53642819937967e-07,1.37779283551913e-05,1.50513693024135e-07,1.6713197992959e-05,3.09122974835687e-07,1.19404669904968e-05,1.3985354954319e-07,-3.08977195503855e-05,3.24491071005223e-07,-6.78899229346506e-05,-2.16511796934068e-07,-0.000137817538881241,-4.44102455494716e-07,-0.000279032176682003,-1.52500530434793e-06,-0.000290443658945201,-3.19466100873382e-06,-0.000656632629197081,-4.20351832387656e-06,-0.000466446078525687,-9.24260043716539e-06,-0.00121022204477137,-8.00278075671059e-06,-0.000637111476306133,-1.91867450491227e-05,-0.0019174923942912,-1.17232583226311e-05,-0.000767596131044027,-3.20190268090461e-05,-0.00271933787254194,-1.34483076312078e-05,-0.000819795126939427
0.022,0,0,2.5156612890858e-07,0,2.52644162664763e-07,6.99384507753328e-07,2.48941837341329e-07,-9.45393881293914e-06,4.63788390115476e-07,-4.0276924986796e-05,1.15783578835963e-07,-8.28273754670519e-05,2.7491738130961e-07,-0.000184121281509997,-6.58289745944661e-07,-0.000213404654286247,-1.29398343604358e-06,-0.000481237529332268,-2.73942928653962e-06,-0.000386168346738804,-5.76702424088614e-06,-0.000962911229056814,-6.46427896710897e-06,-0.00057806442448151,-1.46340195312148e-05,-0.00163396679174886,-1.13689930447929e-05,-0.000759675514185564,-2.84355974174616e-05,-0.00246789464262897,-1.60265189222016e-05,-0.000897984582969906,-4.58627508680582e-05,-0.00340265609854603,-1.82164891343959e-05,-0.000954162149193788
0.024,0,0,3.97339745841087e-07,0,3.90357962663973e-07,-1.88597764817719e-05,3.54241753408992e-07,-4.75743257749569e-05,5.91281035884432e-07,-0.000114253726194208,-6.40866094331009e-08,-0.000152246698888931,-6.91113741037649e-08,-0.000339789917836411,-1.48085641398644e-06,-0.000306052349251687,-2.92331505792992e-06,-0.000738258870081903,-4.5359173093268e-06,-0.000495344402332971,-9.78563924773205e-06,-0.00133576543980091,-9.47972461352246e-06,-0.000700297879032819,-2.23454125087837e-05,-0.00213543728267657,-1.57510278637017e-05,-0.000894718549594912,-4.11844821932045e-05,-0.00311033399018361,-2.166035447169e-05,-0.00104423422555562,-6.46236338267715e-05,-0.00419455555806221,-2.44453983795012e-05,-0.00110535164219742
0.026,0,0,5.75966069691177e-07,0,5.24319391664174e-07,-4.5267312350794e-05,3.89646632597411e-07,-9.74083055060143e-05,5.38661611594424e-07,-0.000208559800014027,-5.3680867929251e-07,-0.000235966914523647,-1.01001079185005e-06,-0.000530084154582492,-2.8462277894066e-06,-0.000412936210689623,-5.82041157932941e-06,-0.00104428672130787,-7.13565343609115e-06,-0.000619274730679334,-1.60269767578036e-05,-0.00177335201414915,-1.36165480531777e-05,-0.000839463019650542,-3.35888812926099e-05,-0.00271974148502322,-2.1629844403882e-05,-0.00104882310591473,-5.91313730862277e-05,-0.00385532577839415,-2.91120775892074e-05,-0.00121076754292321,-9.04898184055825e-05,-0.00510949428586945,-3.26297103408208e-05,-0.00127708001709166
0.028,0,0,7.77115671498028e-07,0,6.32822640004778e-07,-7.43475320080842e-05,3.14117553913809e-07,-0.000152909148963226,2.1104971341046e-07,-0.000314281974014657,-1.41360925570672e-06,-0.000331231985020888,-2.80141645127467e-06,-0.000745470788847038,-4.96686043417159e-06,-0.000535473804979005,-1.05314363396788e-05,-0.00139325540815008,-1.09274436975207e-05,-0.000763414637535962,-2.55310639956748e-05,-0.00227614572012017,-1.94549650449667e-05,-0.00100243798208292,-5.00084245352967e-05,-0.00339340554651622,-2.96052560501929e-05,-0.00122690938225585,-8.44744833926579e-05,-0.0047127773502884,-3.88823959331505e-05,-0.00139941139802026,-0.000126136140670521,-0.00615849602010906,-4.32442359583607e-05,-0.00147023314225531
0.03,0,0,1.01135080579218e-06,0,7.31761254971657e-07,-0.000102881558090183,1.45475806935813e-07,-0.00020854911568853,-3.84289570856043e-07,-0.000422791054601659,-2.75615140813438e-06,-0.000434180586840023,-5.61736558518362e-06,-0.000977009857453679,-8.16584360257738e-06,-0.000676976812735233,-1.76869977519446e-05,-0.00178128982783354,-1.64659137915467e-05,-0.000933190135991816,-3.9505424879504e-05,-0.00284446008998648,-2.75820672898221e-05,-0.00119223812932837,-7.34362517296785e-05,-0.00415959078203967,-4.03648044538366e-05,-0.00143223538677883,-0.00011983697310863,-0.00569046302087263,-5.18711995580519e-05,-0.00161632009259335,-0.000175147084133351,-0.00735628310398691,-5.72735466187707e-05,-0.00169202931095775
0.032,0,0,1.27352306894596e-06,0,8.15864672650996e-07,-0.000131382190158022,-1.28242585961115e-07,-0.000265162277019536,-1.29476802600287e-06,-0.000534961412034211,-4.64774067904056e-06,-0.000544129505801533,-9.64420796198122e-06,-0.00122316541781491,-1.26457734973586e-05,-0.000833559331760509,-2.77790261656784e-05,-0.00220337977232476,-2.41939907440366e-05,-0.0011267555917428,-5.90770797403408e-05,-0.00347429294902067,-3.88227085092953e-05,-0.00141251598961463,-0.00010596457041296,-0.00501948365555269,-5.49853552067396e-05,-0.00167100604414656,-0.000168453715966117,-0.00679590912101243,-6.92656937757968e-05,-0.00186762197079294,-0.000241964706829595,-0.00871630835908407,-7.59377055180206e-05,-0.00194834887399556
0.034,0,0,1.54846111884641e-06,0,8.45952033259213e-07,-0.000162534229070107,-5.81215347431661e-07,-0.000326575783994492,-2.66045228658312e-06,-0.000655934183576906,-7.20320576133873e-06,-0.000661415997799938,-1.51359888424931e-05,-0.00148713170289692,-1.8535239753076e-05,-0.00100144576946208,-4.12746513614245e-05,-0.00265838108982265,-3.44550951890758e-05,-0.00133989922494212,-8.52829299285048e-05,-0.0041619546263963,-5.40149357978487e-05,-0.00166312583110893,-0.000149764765434412,-0.00597202904607283,-7.48612082328729e-05,-0.00194812476062245,-0.000234018983906405,-0.00803387169801268,-9.26618658465834e-05,-0.00215959124510558,-0.000331893038802899,-0.0102495819469234,-0.000100853592449267,-0.0022453820471099
0.036,0,0,1.83737657856509e-06,0,8.08712902562719e-07,-0.000196440402670912,-1.25166042726429e-06,-0.000393026656201099,-4.58011543096807e-06,-0.000786598154828883,-1.05742332896196e-05,-0.000787649722268038,-2.24486470868769e-05,-0.00177214643221381,-2.62008084443575e-05,-0.00118325087015032,-5.89762399889649e-05,-0.00315115400416385,-4.77572145368751e-05,-0.00157275224974843,-0.000119489368773398,-0.00491060635350697,-7.37996113050611e-05,-0.00194074888343371,-0.000207014098266704,-0.00701691065206128,-0.000101044540431162,-0.00226111150617949,-0.000320108140351096,-0.00940412735731257,-0.000123782387306762,-0.00249483076949994,-0.00045037588587999,-0.0119597416545504,-0.000133927386862925,-0.00258751483941522
0.038,0,0,2.15246586510382e-06,0,7.20717361688997e-07,-0.000231693900353274,-2.13975343907362e-06,-0.000463277928518362,-7.13018132558718e-06,-0.000926120633129537,-1.4972772826617e-05,-0.000925160359160719,-3.20051417371579e-05,-0.0020805783534727,-3.61215881497092e-05,-0.00138262205999158,-8.19244788670189e-05,-0.00368758109598903,-6.485471390166e-05,-0.0018283916350864,-0.000163585337544786,-0.00572801502790931,-9.90844378898593e-05,-0.00224571318066201,-0.000280492560286427,-0.00815990849186283,-0.00013436418537386,-0.00260521715974769,-0.000430185651889223,-0.0109046737144878,-0.000163166298844509,-0.00286299349278641,-0.000601344153569003,-0.0138333465793485,-0.000175598877138857,-0.00296286434498763
0.04,0,0,2.50043044387472e-06,0,5.56245430703244e-07,-0.000269881210882406,-3.31533426993937e-06,-0.000539109478202205,-1.0455121696588e-05,-0.00107692474980646,-2.05904891682366e-05,-0.00107420339745603,-4.43076655300694e-05,-0.00241581484112616,-4.88644499363713e-05,-0.00160160780610275,-0.000111417684363165,-0.00427392007808992,-8.67452126152821e-05,-0.00211005735104082,-0.000219968216396584,-0.00662282732974168,-0.000130985089157885,-0.00257873215880314,-0.000373483858074469,-0.00940703854924043,-0.000175363912106862,-0.00297401630300343,-0.000567654628658063,-0.0125316051556096,-0.000210556136982351,-0.00325124266985487,-0.000787787061411399,-0.0158524658536245,-0.000225419807035365,-0.00335699473934696
0.042,0,0,2.83626703183582e-06,0,2.30607883359048e-07,-0.000312351632121331,-4.94484461490132e-06,-0.000623497598571911,-1.49586041603061e-05,-0.00124447400685263,-2.790521214315e-05,-0.00123925363890702,-6.03596951967287e-05,-0.0027866132412408,-6.51268097666837e-05,-0.00184192141210251,-0.000149211144927182,-0.00491889393853964,-0.000114198446947976,-0.00241589397860809,-0.000291041243517802,-0.00759984220906572,-0.000169969244346607,-0.00293398308905998,-0.000488719404449062,-0.0107567961014688,-0.00022432623868249,-0.0033616318799208,-0.000735654880950637,-0.0142791006817566,-0.000266520759973312,-0.00365695679746162,-0.00101350782582053,-0.018009579333446,-0.000284074006695705,-0.00376854139926914
0.044,0,0,3.08960543111305e-06,0,-4.05108678143727e-07,-0.000361522114384356,-7.31064396801523e-06,-0.000720613515436657,-2.12608752107302e-05,-0.00143591987275566,-3.75669896951521e-05,-0.00142500798063556,-8.14962170355651e-05,-0.00320317480551316,-8.55862199034155e-05,-0.00210399655371778,-0.000197058768873524,-0.00562942415441382,-0.000147336268917298,-0.00273928366223976,-0.000378549611624601,-0.00865860600462265,-0.00021606858218408,-0.00330486349299573,-0.000628266737100064,-0.0122045140974686,-0.000281888087074234,-0.00376628696923176,-0.000937132233009245,-0.0161424202360289,-0.00033210315700436,-0.00408114060313171,-0.00128252631765623,-0.0203011604956363,-0.000352639221024849,-0.00419880078727379
0.046,0,0,3.32593575452745e-06,0,-1.4056926047695e-06,-0.000420272357113359,-1.06315953177026e-05,-0.000834372555344388,-2.97432160261978e-05,-0.00165631622558672,-4.99514662763718e-05,-0.00163122365951359,-0.000108429977976015,-0.0036682818349099,-0.000110541107045995,-0.00238446011012866,-0.000256045204232424,-0.00640580949584088,-0.000186656590433323,-0.00307910813352628,-0.000484173557587639,-0.00979899092738204,-0.000269900340560366,-0.00369092006013113,-0.000794350789996865,-0.0137488580364771,-0.0003485267897583,-0.00418601284448893,-0.00117474490192213,-0.0181176843033462,-0.000407709686855911,-0.00452089589844841,-0.00159791206349595,-0.022720393742786,-0.000431530543332305,-0.00464480695448814
