time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,2.28684754326481e-12,0,2.32417336146296e-12,-5.91703566784992e-09,2.39990150058266e-12,-7.57129964767669e-09,4.88238890274001e-12,-5.27559584813639e-09,2.75198242012382e-12,1.48461152646919e-08,7.88934764215499e-12,3.75938008772582e-08,3.26194242699013e-12,7.76609984497074e-08,1.14412843456515e-11,1.55082287607087e-07,3.81509383734856e-12,1.50651740176837e-07,1.60405793345756e-11,2.85361169999211e-07,5.27220376831607e-12,5.40361610462195e-08,2.08947389087188e-11,7.02998921902664e-08,-3.54180349544855e-13,-6.22810073277924e-07,-1.10641915218166e-11,-1.27794999823361e-06,-8.67561460791014e-11,-2.21068567368623e-06,-1.94059657314542e-10,-4.32493188585902e-06,-2.58758620994875e-10,-3.58127820448422e-06
0.004,0,0,6.33460471186062e-11,0,6.42490111993223e-11,-2.00239107538036e-08,6.60393719165287e-11,5.21105492380393e-09,1.33626191730448e-10,1.00022165929912e-07,7.29312910745448e-11,2.76527726413814e-07,2.09788873140025e-10,5.87523995994375e-07,7.89086295990956e-11,6.97694381896854e-07,2.96073931881023e-10,1.37930332225208e-06,9.63448129167898e-11,7.47542204089903e-07,4.15379908342866e-10,1.58808794390175e-06,1.2584559268087e-10,-6.92528003985334e-07,4.2303767007025e-10,-8.99227002004566e-07,-2.67396097204369e-10,-4.75470419916871e-06,-6.40790465877878e-10,-8.61556067119225e-06,-2.1247469680609e-09,-1.07634968533891e-05,-3.95170518437567e-09,-2.16509501815335e-05,-4.1299323616205e-09,-1.43353949403139e-05
0.006,0,0,5.15284411668422e-10,0,5.1917116402115e-10,1.99004580244992e-07,5.24282284160062e-10,5.24342494579308e-07,1.04358445389247e-09,1.24834738992062e-06,5.18715724110857e-10,1.62061347310425e-06,1.55925257658517e-09,3.31993632941642e-06,5.24023616690785e-10,2.31850984989273e-06,2.17037342904979e-09,5.10624755261191e-06,7.05326873590235e-10,6.72491686314614e-07,2.82611799047122e-09,3.20230301638024e-06,2.94059156311135e-10,-5.2924764223175e-06,1.4982233111876e-09,-6.95146231282044e-06,-3.85827154156019e-09,-1.55508862955387e-05,-6.86913297003836e-09,-2.82152527565726e-05,-1.34543960788796e-08,-2.6662028517297e-05,-2.48086682848834e-08,-5.84666154342728e-05,-2.08610345474532e-08,-3.22508387205731e-05
0.008,0,0,2.14875038869353e-09,0,2.09378380086532e-09,1.53667362471674e-06,1.99648839024608e-09,2.97018882336086e-06,3.96308562434372e-09,5.58563505964492e-06,1.76515747848823e-09,4.81843275695605e-06,5.82486121793847e-09,1.01464655112766e-05,2.05258089122044e-09,3.56501225347792e-06,8.1367626044311e-09,1.08537954467667e-05,2.2569736038568e-09,-3.21039120671547e-06,8.71175220930761e-09,1.62488487379818e-06,-2.58623965814399e-09,-1.61848631100557e-05,-1.19262623192e-09,-2.28843254856894e-05,-1.94793128671892e-08,-3.31860777077172e-05,-3.42019194536195e-08,-6.45534541682084e-05,-4.72793073905147e-08,-4.95045912404688e-05,-9.28812719725734e-08,-0.000119101867422205,-6.58233082566891e-08,-5.73156963228507e-05
0.01,0,0,5.76461404106601e-09,0,5.1572487690328e-09,4.66529606449302e-06,4.35566024689853e-09,8.15022372337242e-06,9.16743559854207e-09,1.38814741842607e-05,4.04501507324959e-09,9.02910855727237e-06,1.40377052696846e-08,2.01345266526509e-05,5.63507626724901e-09,2.16211832349827e-06,1.9092349676107e-08,1.56411355874041e-05,2.8059855840998e-09,-1.23576900962591e-05,1.42052370996395e-08,-6.72695360682505e-06,-1.62853187959303e-08,-3.3268224511447e-05,-2.24059036920107e-08,-5.2096690259877e-05,-6.12346708269603e-08,-5.76777356051095e-05,-1.14587286768345e-07,-0.000121312415141417,-1.23409447400603e-07,-7.96462445099892e-05,-2.61188287300833e-07,-0.000207417973589738,-1.60804311925144e-07,-8.96077920421739e-05
0.012,0,0,1.10148123850797e-08,0,9.09454904766454e-09,8.2001546216074e-06,6.82455169887958e-09,1.37985101062824e-05,1.56918241779547e-08,2.25660566130675e-05,7.48921903446993e-09,1.2566528071256e-05,2.52817229934097e-08,2.90412623085086e-05,1.07105288308052e-08,-1.5199691414434e-06,3.18092393783211e-08,1.62029255834966e-05,-2.26046383363503e-09,-2.55786648593343e-05,7.89076063179538e-09,-2.44159983799261e-05,-5.31897736985554e-08,-5.64796176392765e-05,-9.07891834966223e-08,-9.7483915672718e-05,-1.50855958432415e-07,-8.94721434343717e-05,-3.01454105383971e-07,-0.000201645168503312,-2.69098611682267e-07,-0.000117229850217908,-6.119528400546e-07,-0.000326808763541477,-3.3540843278287e-07,-0.000129436262269294
0.014,0,0,1.60165798538468e-08,0,1.31186418001279e-08,1.00617164802597e-05,9.75780552648379e-09,1.67858898704716e-05,2.29319014276351e-08,2.69915444796242e-05,1.15464302166957e-08,1.3876871567354e-05,3.73248640673111e-08,3.17929757741761e-05,1.45847501513897e-08,-7.02355478710022e-06,3.97358660714562e-08,8.22431424662152e-06,-1.96343031939085e-08,-4.19996018875751e-05,-2.76338240169131e-08,-5.48295497238129e-05,-1.28837145484609e-07,-8.48069459596307e-05,-2.44428207109169e-07,-0.000161497990301023,-3.14320232787343e-07,-0.000127909027139051,-6.64107368312067e-07,-0.000307847248937155,-5.20068242463971e-07,-0.000162505635627868,-1.25194137940236e-06,-0.000479867179053375,-6.27694699337413e-07,-0.000177085797629476
0.016,0,0,1.91482917051821e-08,0,1.61262576526054e-08,1.02526815886958e-05,1.28008416957815e-08,1.66934394278016e-05,2.97941378215753e-08,2.57828466463844e-05,1.60103640954592e-08,1.06085869425325e-05,4.6971245389501e-08,2.42626435673562e-05,1.26731700102152e-08,-1.69902086448378e-05,3.26657950323661e-08,-1.40019601286891e-05,-5.82379495825297e-08,-6.18933271479743e-05,-1.12616533822618e-07,-0.000102857676101356,-2.5500142155592e-07,-0.000116711369922429,-5.19660657810105e-07,-0.000247405953644673,-5.72926243718746e-07,-0.000171396721191294,-1.2649406757957e-06,-0.000441579412499354,-9.06011551333587e-07,-0.000213851857079732,-2.27456300730203e-06,-0.000666716837561991,-1.06868646982539e-06,-0.000231078198429227
0.018,0,0,2.11870002411116e-08,0,1.88462137678036e-08,9.04317994197495e-06,1.67105144706147e-08,1.36952830227062e-05,3.75882856971468e-08,1.87948633396764e-05,2.06845212906209e-08,1.67163899831624e-06,5.26361152725807e-08,4.62362719098659e-06,-1.35800976733206e-09,-3.35838431515488e-05,-1.4069880786767e-09,-5.46738971437982e-05,-1.32296943883933e-07,-8.76362441870242e-05,-2.75094122078694e-07,-0.000174423701553775,-4.47604896407375e-07,-0.000152860679390766,-9.55441863639671e-07,-0.00036023696698329,-9.31103825945786e-07,-0.000217528688771389,-2.14139971007362e-06,-0.000604534099361011,-1.42101270174416e-06,-0.000267320731317743,-3.70944016311125e-06,-0.000884859600415096,-1.64970155751871e-06,-0.000287113641740008
